uniqueID,movie_name,num_trailers,trailer_id,video_url,video_title,channel,official,teaser,days_diff,trailer_release,trailer_view,trailer_like,trailer_comment,most_recent,oldest,most_liked,most_viewed,most_comment
656,Mamma Mia!,1,0,https://www.youtube.com/watch?v=FKx_14vJNZg,Mamma Mia! The Movie Trailer (2008) - Great Quality!,TrailerGrl,1,,-217,12/14/2007,4713473,4038,917,1,1,1,1,1
662,The Ugly Truth,1,0,https://www.youtube.com/watch?v=DvsZtGxsvV0,The Ugly Truth - Official Trailer,Sony Pictures Entertainment,1,,-44,6/10/2009,6782969,24362,630,1,1,1,1,1
664,Wonder,1,0,https://www.youtube.com/watch?v=ngiK1gQKgK8,Wonder (2017 Movie) Official Trailer – #ChooseKind – Julia Roberts Owen Wilson,Lionsgate Movies,1,,-177,5/24/2017,11034082,65906,6372,1,1,1,1,1
667,After Earth,2,0,https://www.youtube.com/watch?v=aanhrAnGqPY,AFTER EARTH - Official Trailer - In Theaters 6/7/13,Sony Pictures Entertainment,1,,-172,12/10/2012,564390,2826,538,0,0,1,0,1
667,After Earth,2,1,https://www.youtube.com/watch?v=Exq0jyvpSg8,AFTER EARTH - Official Trailer - In Theaters 5/31,Sony Pictures Entertainment,1,,-84,3/8/2013,1516041,2279,492,1,1,0,1,0
668,Beowulf,1,0,https://www.youtube.com/watch?v=sLoRVthqns4,Beowulf - Trailer #1 [HQ],S. Scott Voorhees,1,,-2,11/14/2007,91929,76,11,1,1,1,1,1
669,42,2,0,https://www.youtube.com/watch?v=9d8h6OrPJ5A,42 - Official Trailer 2 [HD],Warner Bros. Pictures,1,,-91,1/11/2013,415195,1320,159,1,0,0,0,0
669,42,2,1,https://www.youtube.com/watch?v=HALfME0wjeU,42 - Official Trailer 1 [HD],Warner Bros. Pictures,1,,-203,9/21/2012,507768,2135,204,0,1,1,1,1
670,Bedtime Stories,1,0,https://www.youtube.com/watch?v=e-6N1NZrQAQ,Bedtime Stories Trailer,Disney UK,1,,-6,12/19/2008,1450569,2564,0,1,1,1,1,1
671,The Final Destination,1,0,https://www.youtube.com/watch?v=x-MR-onocy0,Final Destination,Warner Bros. Pictures,1,,-78,6/11/2009,550719,3349,0,1,1,1,1,1
673,Journey 2: The Mysterious Island,1,0,https://www.youtube.com/watch?v=IVX7OidrkXQ,Journey 2: The Mysterious Island - Trailer 1,Warner Bros. Pictures,1,,-92,11/10/2011,1529920,4833,0,1,1,1,1,1
675,Real Steel,2,0,https://www.youtube.com/watch?v=SwfmV3nn6QA,New Real Steel Movie: Official Theatrical Trailer,IGN,1,,-150,5/10/2011,533620,2129,582,1,0,0,0,1
675,Real Steel,2,1,https://www.youtube.com/watch?v=Fy-EDKqjpa0,Real Steel Movie Trailer,IGN,1,,-301,12/10/2010,2045867,7008,464,0,1,1,1,0
676,Les Misérables,1,0,https://www.youtube.com/watch?v=YmvHzCLP6ug,Les Misérables - International Trailer,LesMiserablesFilm,1,,-46,11/9/2012,4225590,21089,3115,1,1,1,1,1
677,Night School,3,0,https://www.youtube.com/watch?v=t9QtXGirWf0,Night School - Official Trailer (HD),Universal Pictures,1,,-178,4/3/2018,15379810,91017,3841,0,0,1,1,1
677,Night School,3,1,https://www.youtube.com/watch?v=enHOsYWO4oU,Night School - Official Trailer #2 (HD),Universal Pictures,1,,-120,5/31/2018,4445955,8710,401,0,0,0,0,0
677,Night School,3,2,https://www.youtube.com/watch?v=lOl-jySoseI,Night School - Official Trailer #3 (HD),Universal Pictures,1,,-39,8/20/2018,826287,5197,230,1,1,0,0,0
678,Encanto,2,0,https://www.youtube.com/watch?v=CaimKeDcudo,Disney's Encanto | Official Trailer,Walt Disney Animation Studios,1,,-56,9/29/2021,45863809,300540,13478,1,0,1,1,0
678,Encanto,2,1,https://www.youtube.com/watch?v=togmdDHG3Pw,Disney's Encanto | Teaser Trailer,Walt Disney Animation Studios,,1,-139,7/8/2021,14185778,254424,16213,0,1,0,0,1
679,Jack the Giant Slayer,2,0,https://www.youtube.com/watch?v=SBBONir09z4,Jack the Giant Slayer - Official Trailer [HD],Warner Bros. Pictures,1,,-99,11/22/2012,1156106,2321,297,0,0,1,1,1
679,Jack the Giant Slayer,2,1,https://www.youtube.com/watch?v=xpkcEIsgGmU,Jack the Giant Slayer - Official Trailer 2 [HD],Warner Bros. Pictures,1,,-17,2/12/2013,734461,1221,156,1,1,0,0,0
681,A Madea Family Funeral,2,0,https://www.youtube.com/watch?v=id61hcbdMZA,Tyler Perry’s A Madea Family Funeral (2019 Movie) Official Trailer - Tyler Perry Cassi Davis,Lionsgate Movies,1,,-121,10/31/2018,8530456,99109,5926,0,0,1,1,1
681,A Madea Family Funeral,2,1,https://www.youtube.com/watch?v=d1Dojp2XkN8,Tyler Perry’s A Madea Family Funeral (2019 Movie) Official Trailer #2,Lionsgate Movies,1,,-31,1/29/2019,1071347,9511,461,1,1,0,0,0
682,2 Guns,1,0,https://www.youtube.com/watch?v=AK6EbfdnTHg,2 GUNS - Official International Trailer,Sony Pictures Entertainment,1,,-101,4/23/2013,1948495,6760,235,1,1,1,1,1
683,Terminator Genisys,1,0,https://www.youtube.com/watch?v=6Tvb7ORbA3Q,Terminator Genisys | Teaser Trailer | Paramount Pictures International,Paramount Pictures International,1,,-209,12/4/2014,8564,58,5,1,1,1,1,1
684,Ender's Game,2,0,https://www.youtube.com/watch?v=vP0cUBi4hwE,Ender's Game (2013) Official Trailer - Harrison Ford Asa Butterfield,The Dollar Theater,1,,-178,5/7/2013,9858201,29843,13367,0,0,1,1,1
684,Ender's Game,2,1,https://www.youtube.com/watch?v=X5ev-nOWJH8,ENDER'S GAME - Final Trailer - Official - 2013,The Dollar Theater,1,,-87,8/6/2013,3522659,3873,1037,1,1,0,0,0
686,Alice Through the Looking Glass,2,0,https://www.youtube.com/watch?v=OiEG3Zr_Jxs,First Look! Disney's Alice Through The Looking Glass!,Walt Disney Studios,1,,-204,11/5/2015,6987914,39934,3175,0,0,1,1,1
686,Alice Through the Looking Glass,2,1,https://www.youtube.com/watch?v=fomWLkyO_SY,Alice Through The Looking Glass - In Theaters Tomorrow!,Walt Disney Studios,1,,-58,3/30/2016,3097966,7170,516,1,1,0,0,0
689,Zombieland: Double Tap,1,0,https://www.youtube.com/watch?v=ZlW9yhUKlkQ,ZOMBIELAND: DOUBLE TAP - Official Trailer (HD),Sony Pictures Entertainment,1,,-85,7/25/2019,20840803,319048,15375,1,1,1,1,1
690,Knives Out,3,0,https://www.youtube.com/watch?v=sL-9Khv7wa4,Knives Out (2019) New Trailer – Daniel Craig Chris Evans Ana de Armas,Lionsgate Movies,1,,-70,9/18/2019,10354937,33553,2742,0,0,0,0,0
690,Knives Out,3,1,https://www.youtube.com/watch?v=qOg3AoRc4nI,Knives Out (2019 Movie) Final Trailer – Daniel Craig Chris Evans Ana de Armas,Lionsgate Movies,1,,-30,10/28/2019,1045812,6338,374,1,0,0,0,0
690,Knives Out,3,2,https://www.youtube.com/watch?v=qGqiHJTsRkQ,Knives Out (2019 Movie) Official Trailer — Daniel Craig Chris Evans Jamie Lee Curtis,Lionsgate Movies,1,,-148,7/2/2019,19094285,71855,6352,0,1,1,1,1
694,Resident Evil: Afterlife,1,0,https://www.youtube.com/watch?v=SRRN6MvCdeg,Official Resident Evil: Afterlife Trailer in HD,Sony Pictures Entertainment,1,,-79,6/23/2010,783758,3238,284,1,1,1,1,1
695,The House with a Clock in Its Walls,2,0,https://www.youtube.com/watch?v=uIlx5-aGq_A,The House with a Clock in Its Walls - Official Trailer 2,Universal Pictures,1,,-85,6/28/2018,6983316,57949,3059,1,0,1,1,1
695,The House with a Clock in Its Walls,2,1,https://www.youtube.com/watch?v=oQGA42-U0Ro,The House with a Clock in Its Walls - Official Trailer 1,Universal Pictures,1,,-178,3/27/2018,6638320,32796,1632,0,1,0,0,0
696,The Campaign,1,0,https://www.youtube.com/watch?v=k7yC0iiK7a4,The Campaign Official Trailer 1 [HD]: Will Ferrell & Zach Galifianakis Political Comedy,@HOLLYWOOD,1,,-91,5/11/2012,3935013,8315,1459,1,1,1,1,1
699,Crazy Rich Asians,2,0,https://www.youtube.com/watch?v=ZQ-YX-5bAs0,CRAZY RICH ASIANS - Official Trailer,Warner Bros. Pictures,1,,-114,4/23/2018,29353079,210728,15940,1,0,1,1,1
699,Crazy Rich Asians,2,1,https://www.youtube.com/watch?v=PI5mBzQ1Iok,CRAZY RICH ASIANS – Trailer 1 Teaser,Warner Bros. Pictures,,1,-114,4/23/2018,723776,1217,141,0,1,0,0,0
701,All Eyez on Me,1,0,https://www.youtube.com/watch?v=nsrOCzUwcjE,All Eyez On Me (2017 Movie) – Official Trailer - Based on Tupac Shakur,Lionsgate Movies,1,,-71,4/6/2017,1824793,20517,2033,1,1,1,1,1
702,We're the Millers,1,0,https://www.youtube.com/watch?v=0Vsy5KzsieQ,We're the Millers - Official Trailer [HD],Warner Bros. Pictures,1,,-77,5/22/2013,18560081,55067,5470,1,1,1,1,1
704,Don't Breathe,1,0,https://www.youtube.com/watch?v=76yBTNDB6vU,DON'T BREATHE - Official Trailer (HD),Sony Pictures Entertainment,1,,-105,5/13/2016,33171888,146928,11880,1,1,1,1,1
707,The Curse of La Llorona,2,0,https://www.youtube.com/watch?v=uOV-xMYQ7sk,The Curse of La Llorona - Official Trailer [HD],Warner Bros. Pictures,1,,-67,2/11/2019,15261938,102890,7099,1,0,1,1,1
707,The Curse of La Llorona,2,1,https://www.youtube.com/watch?v=ALhy6XTpMlk,The Curse of La Llorona - Teaser Trailer [HD],Warner Bros. Pictures,,1,-183,10/18/2018,5554843,29171,3118,0,1,0,0,0
708,Bridesmaids,2,0,https://www.youtube.com/watch?v=FNppLrmdyug,Bridesmaids - Trailer,Universal Pictures,1,,-100,2/2/2011,5149891,11159,687,0,0,1,1,1
708,Bridesmaids,2,1,https://www.youtube.com/watch?v=LzsHQCb4Cqo,Bridesmaids - Trailer 2,Universal Pictures,1,,-56,3/18/2011,465768,608,78,1,1,0,0,0
709,Anchorman 2: The Legend Continues,1,0,https://www.youtube.com/watch?v=Wa0G5cj24V4,ANCHORMAN 2: THE LEGEND CONTINUES - Official Trailer - United Kingdom,Paramount Pictures International,1,,-56,10/23/2013,978887,2440,184,1,1,1,1,1
711,The Suicide Squad,1,0,https://www.youtube.com/watch?v=CmRih_VtVAs,Suicide Squad - Official Trailer 1 [HD],Warner Bros. Pictures,1,,-2026,1/19/2016,95835693,774521,78782,1,1,1,1,1
713,The Golden Compass,1,0,https://www.youtube.com/watch?v=gNiiJ0JtBOQ,The Golden Compass (trailer),Terapsina,1,,-14,11/23/2007,1080868,2326,562,1,1,1,1,1
714,The Help,1,0,https://www.youtube.com/watch?v=aT9eWGjLv6s,The Help - Official Trailer 2011 (HD),DanceOn,1,,-63,6/8/2011,1580855,8951,407,1,1,1,1,1
715,Happy Death Day,1,0,https://www.youtube.com/watch?v=wiPD9X43knU,Happy Death Day Official Trailer #1 (2017) Horror Movie HD,Zero Media,1,,-120,6/15/2017,10164393,78786,7725,1,1,1,1,1
716,The Perfect Guy,1,0,https://www.youtube.com/watch?v=CikoxQ4ytI4,THE PERFECT GUY - Official Trailer (HD),Sony Pictures Entertainment,1,,-99,6/4/2015,11902240,47365,3244,1,1,1,1,1
719,Evil Dead,2,0,https://www.youtube.com/watch?v=gJSHhMUPD7M,EVIL DEAD - International Teaser Trailer,Sony Pictures Entertainment,,1,-162,10/25/2012,357098,2465,0,0,0,0,0,0
719,Evil Dead,2,1,https://www.youtube.com/watch?v=lWG_w5w8ZLs,EVIL DEAD - Official Greenband Trailer - In Theaters April 5th,EvilDeadMovie,1,,-73,1/22/2013,4748484,12744,734,1,1,1,1,1
720,Rocketman,2,0,https://www.youtube.com/watch?v=S3vO8E2e6G0,Rocketman (2019) - Official Trailer - Paramount Pictures,Paramount Pictures,1,,-99,2/21/2019,21936568,140565,12150,1,0,1,1,1
720,Rocketman,2,1,https://www.youtube.com/watch?v=mpOGT3GTO84,Rocketman (2019) - Official Teaser Trailer - Paramount Pictures,Paramount Pictures,,1,-242,10/1/2018,5901729,50097,5969,0,1,0,0,0
722,Captain Phillips,2,0,https://www.youtube.com/watch?v=GEyM01dAxp8,CAPTAIN PHILLIPS - Official International Trailer,Sony Pictures Entertainment,1,,-150,5/14/2013,3458902,17727,1148,0,0,1,1,1
722,Captain Phillips,2,1,https://www.youtube.com/watch?v=TzU3UJuV80w,Captain Phillips - Official Trailer #2 - In Theaters 10/11,Sony Pictures Entertainment,1,,-63,8/9/2013,1377320,1416,215,1,1,0,0,0
723,Fantastic Four,3,0,https://www.youtube.com/watch?v=_rRoD28-WgU,Fantastic Four | Official Trailer [HD] | 20th Century FOX,20th Century Studios,1,,-110,4/19/2015,13016910,50887,7664,0,0,0,0,0
723,Fantastic Four,3,1,https://www.youtube.com/watch?v=AAgnQdiZFsQ,Fantastic Four | Official Trailer 2 [HD] | 20th Century FOX,20th Century Studios,1,,-24,7/14/2015,8178461,21918,4418,1,0,0,0,0
723,Fantastic Four,3,2,https://www.youtube.com/watch?v=e-BVs-KCSiA,Fantastic Four | Official Teaser Trailer [HD] | 20th Century FOX,20th Century Studios,,1,-192,1/27/2015,18144095,72172,16013,0,1,1,1,1
724,The A-Team,1,0,https://www.youtube.com/watch?v=exyzEFrmLuM,A-Team | Official Teaser Trailer (HD) | 20th Century FOX,20th Century Studios,1,,-147,1/15/2010,1035926,4372,177,1,1,1,1,1
726,About Last Night,1,0,https://www.youtube.com/watch?v=-QEfDr1OE8Q,About Last Night - Official Trailer - In Theaters Valentine's Day 2014,Sony Pictures Entertainment,1,,-147,9/20/2013,1403045,2133,113,1,1,1,1,1
729,Son of God,1,0,https://www.youtube.com/watch?v=-Hsl5UG9O_c,Son Of God | Official Trailer [HD] | 20th Century FOX,20th Century Studios,1,,-95,11/25/2013,6087417,60053,8717,1,1,1,1,1
731,Total Recall,2,0,https://www.youtube.com/watch?v=GljhR5rk5eY,TOTAL RECALL - Official Trailer - In Theaters August 3rd,Sony Pictures Entertainment,1,,-124,4/1/2012,7710177,18483,4605,0,0,1,1,1
731,Total Recall,2,1,https://www.youtube.com/watch?v=pPAy56Otr-E,TOTAL RECALL - Official Trailer - In Theaters August 3rd,Sony Pictures Entertainment,1,,-37,6/27/2012,2647287,4028,1261,1,1,0,0,0
732,Battleship,1,0,https://www.youtube.com/watch?v=okOsyezoR7s,Battleship - Official Global Trailer,Universal Pictures,1,,-158,12/12/2011,567907,992,176,1,1,1,1,1
734,Penguins of Madagascar,3,0,https://www.youtube.com/watch?v=KHGHEpUeUwo,PENGUINS OF MADAGASCAR - Official Trailer,Peacock Kids,1,,-167,6/12/2014,1850380,4438,0,0,0,1,1,1
734,Penguins of Madagascar,3,1,https://www.youtube.com/watch?v=rDBcgbfu2lc,PENGUINS OF MADAGASCAR | Official Trailer 2,Peacock Kids,1,,-111,8/7/2014,1272898,2578,0,0,0,0,0,0
734,Penguins of Madagascar,3,2,https://www.youtube.com/watch?v=BjfID263ViI,PENGUINS OF MADAGASCAR - Official Trailer 3,Peacock Kids,1,,-22,11/4/2014,1261790,2095,0,1,1,0,0,0
735,The Visit,1,0,https://www.youtube.com/watch?v=YfQnRjkuvaY,The Visit - Official Trailer (HD),Universal Pictures,1,,-141,4/23/2015,13127770,50953,6448,1,1,1,1,1
739,Madea's Witness Protection,2,0,https://www.youtube.com/watch?v=-yj_pkwFYlg,Tyler Perry's Madea's Witness Protection (2012) - Official Trailer #1,Lionsgate Movies,1,,-71,4/19/2012,107408,424,24,0,0,1,1,1
739,Madea's Witness Protection,2,1,https://www.youtube.com/watch?v=zCrCd8Bn0lU,Tyler Perry's Madea's Witness Protection (2012) - Official Trailer #3,Lionsgate Movies,1,,-28,6/1/2012,101401,233,23,1,1,0,0,0
740,Gnomeo & Juliet,1,0,https://www.youtube.com/watch?v=tgO03BFtvSc,Gnomeo and Juliet Official Trailer (HD),DanceOn,1,,-4,2/7/2011,890706,2333,0,1,1,1,1,1
744,Underworld: Awakening,1,0,https://www.youtube.com/watch?v=tUcrbUCWKQc,UNDERWORLD AWAKENING - Official Trailer - In Theaters 1.20.12,Sony Pictures Entertainment,1,,-156,8/17/2011,4641256,10813,2624,1,1,1,1,1
745,Public Enemies,1,0,https://www.youtube.com/watch?v=Q8xOgO7_eT8,Public Enemies -  Trailer [HQ HD],watchCulturetainment,1,,-12,6/19/2009,4908219,11641,1497,1,1,1,1,1
747,Date Night,1,0,https://www.youtube.com/watch?v=aspBKFz2dBI,Date Night | Official Trailer (HD) | 20th Century FOX,20th Century Studios,1,,-148,11/12/2009,5232232,7173,873,1,1,1,1,1
749,Meet the Robinsons,1,0,https://www.youtube.com/watch?v=S396-fnLldk,Meet The Robinsons Movie Trailer,MeetTheRobinsonsFilm,1,,-106,12/14/2006,3617870,8269,0,1,1,1,1,1
752,Madea's Big Happy Family,1,0,https://www.youtube.com/watch?v=ywRKTUpA9z4,Tyler Perry's Madea's Big Happy Family (Official Trailer),AnOldCallofDutyComrade,1,,-54,2/27/2011,162016,703,36,1,1,1,1,1
755,Peter Rabbit,2,0,https://www.youtube.com/watch?v=7Pa_Weidt08,PETER RABBIT - Official Trailer (HD),Sony Pictures Entertainment,1,,-141,9/21/2017,7455680,21553,3121,0,0,1,1,1
755,Peter Rabbit,2,1,https://www.youtube.com/watch?v=3ittn4f0Em4,PETER RABBIT - Official Trailer #2,Sony Pictures Entertainment,1,,-80,11/21/2017,3967576,10282,1021,1,1,0,0,0
756,Jack and Jill,1,0,https://www.youtube.com/watch?v=Aft-IW9fO5c,JACK AND JILL - Official Trailer - In Theaters 11/11!,Sony Pictures Entertainment,1,,-126,7/8/2011,169684,505,176,1,1,1,1,1
757,Skyscraper,3,0,https://www.youtube.com/watch?v=t9QePUT-Yt8,Skyscraper - Official Trailer [HD],Universal Pictures,1,,-159,2/4/2018,27985176,184515,7813,0,0,1,1,1
757,Skyscraper,3,1,https://www.youtube.com/watch?v=_pIEzZVqwFs,Skyscraper - Official Trailer 2,Universal Pictures,1,,-51,5/23/2018,4090238,22800,1355,0,0,0,0,0
757,Skyscraper,3,2,https://www.youtube.com/watch?v=_xcJyqwZxyQ,Skyscraper - Official Trailer 3,Universal Pictures,1,,-11,7/2/2018,8239280,6669,457,1,1,0,0,0
758,Flight,1,0,https://www.youtube.com/watch?v=WmjawuFvDu4,Flight Movie Official Trailer,Paramount Pictures,1,,-148,6/7/2012,722483,1971,141,1,1,1,1,1
759,White House Down,2,0,https://www.youtube.com/watch?v=WfaTlmYvTA8,WHITE HOUSE DOWN - Official Trailer,Sony Pictures Entertainment,1,,-57,5/2/2013,9151002,10293,878,1,0,1,1,1
759,White House Down,2,1,https://www.youtube.com/watch?v=-iskWMdbEuA,WHITE HOUSE DOWN - Official International Teaser Trailer,Sony Pictures Entertainment,,1,-93,3/27/2013,318072,416,116,0,1,0,0,0
760,A Good Day to Die Hard,1,0,https://www.youtube.com/watch?v=GUFoll7D4h4,A Good Day to Die Hard | Official Trailer 2 [HD] | 20th Century FOX,20th Century Studios,1,,-29,1/16/2013,25055,129,5,1,1,1,1,1
761,True Grit,1,0,https://www.youtube.com/watch?v=CUiCu-zuAgM,True Grit (2010) | Hollywood.com Movie Trailers,hollywoodstreams,1,,-77,10/6/2010,6564380,13113,3675,1,1,1,1,1
