uniqueID,movie_name,num_trailers,trailer_id,video_url,video_title,channel,official,teaser,days_diff,trailer_release,trailer_view,trailer_like,trailer_comment,most_recent,oldest,most_liked,most_viewed,most_comment,invalid_trailer
343,Fantastic Beasts: The Secrets of Dumbledore,4,0,https://www.youtube.com/watch?v=Y9dr2zw-TXQ,Fantastic Beasts: The Secrets of Dumbledore – Official Trailer,Warner Bros. Pictures,1,0,-123,12/13/2021,21673652,369228,TO-DO,0,0,1,1,TO-DO,1
343,Fantastic Beasts: The Secrets of Dumbledore,4,1,https://www.youtube.com/watch?v=DaM_wL1ZOM4,Fantastic Beasts: The Secrets of Dumbledore – Official Trailer 2,Warner Bros. Pictures,1,0,-46,2/28/2022,16891191,168435,TO-DO,0,0,0,0,TO-DO,1
343,Fantastic Beasts: The Secrets of Dumbledore,4,2,https://www.youtube.com/watch?v=55FSKz9ZCB4,Fantastic Beasts: The Secrets of Dumbledore – Official Trailer Monday,Warner Bros. Pictures,1,0,-126,12/10/2021,3171159,90832,TO-DO,0,0,0,0,TO-DO,1
343,Fantastic Beasts: The Secrets of Dumbledore,4,3,https://www.youtube.com/watch?v=Fo6TfHkLW6Y,Fantastic Beasts: The Secrets of Dumbledore – Final Trailer,Warner Bros. Pictures,1,0,-4,4/11/2022,6145892,30990,TO-DO,1,1,0,0,TO-DO,1
345,The Conjuring,3,0,https://www.youtube.com/watch?v=k10ETZ41q5o,The Conjuring - Official Main Trailer [HD],Warner Bros. Pictures,1,0,-108,4/2/2013,35053502,113019,TO-DO,0,0,1,1,TO-DO,1
345,The Conjuring,3,1,https://www.youtube.com/watch?v=WFDXlIKPHFo,The Conjuring - Official Trailer 3 [HD],Warner Bros. Pictures,1,0,-21,6/28/2013,1539899,3552,TO-DO,1,0,0,0,TO-DO,1
345,The Conjuring,3,2,https://www.youtube.com/watch?v=Gb-jRz7HWqs,The Conjuring - Official Teaser Trailer [HD],Warner Bros. Pictures,0,1,-142,2/27/2013,3824888,7756,TO-DO,0,1,0,0,TO-DO,1
346,Ready Player One,3,0,https://www.youtube.com/watch?v=cSp1dM2Vj48,READY PLAYER ONE - Official Trailer 1 [HD],Warner Bros. Pictures,1,0,-109,12/10/2017,36597776,328273,TO-DO,0,0,1,1,TO-DO,1
346,Ready Player One,3,1,https://www.youtube.com/watch?v=rjLVCpE3kuw,READY PLAYER ONE - Dreamer Trailer [HD],Warner Bros. Pictures,1,0,-14,3/15/2018,6019383,32065,TO-DO,1,0,0,0,TO-DO,1
346,Ready Player One,3,2,https://www.youtube.com/watch?v=dtwpjnuaVTE,Ready Player One - SDCC Teaser [HD],Warner Bros. Pictures,0,1,-250,7/22/2017,6302875,28536,TO-DO,0,1,0,0,TO-DO,1
347,Ice Age: Dawn of the Dinosaurs,3,0,https://www.youtube.com/watch?v=Y_nSwh2WjAM,Ice Age: Dawn of the Dinosaurs | Official Trailer | Fox Family Entertainment,Fox Family Entertainment,1,0,-12,6/19/2009,2712040,4755,TO-DO,1,0,0,1,TO-DO,1
347,Ice Age: Dawn of the Dinosaurs,3,1,https://www.youtube.com/watch?v=thuW0qbLjNE,Ice Age: Dawn of the Dinosaurs | Teaser Trailer | Fox Family Entertainment,Fox Family Entertainment,0,1,-441,4/16/2008,251155,889,TO-DO,0,0,0,0,TO-DO,1
347,Ice Age: Dawn of the Dinosaurs,3,2,https://www.youtube.com/watch?v=4FihSyAikRY,Ice Age: Dawn of the Dinosaurs | ICE AGE 3D | Trailer | Fox Family Entertainment,Fox Family Entertainment,1,0,-98,3/25/2009,2386687,6574,TO-DO,0,1,1,0,TO-DO,1
348,The Hangover Part III,2,0,https://www.youtube.com/watch?v=96TelFMZwHc,The Hangover Part III - Official Trailer [HD],Warner Bros. Pictures,1,0,-42,4/11/2013,5697173,18637,TO-DO,1,0,0,0,TO-DO,1
348,The Hangover Part III,2,1,https://www.youtube.com/watch?v=NKE-RXR_XIs,The Hangover Part III - Official Teaser Trailer [HD],Warner Bros. Pictures,0,1,-77,3/7/2013,29794714,76455,TO-DO,0,1,1,1,TO-DO,1
349,Ocean's Eight,2,0,https://www.youtube.com/watch?v=MFWF9dU5Zc0,OCEAN'S 8 - Official 1st Trailer,Warner Bros. Pictures,1,0,-171,12/19/2017,21839763,152970,TO-DO,0,0,1,1,TO-DO,1
349,Ocean's Eight,2,1,https://www.youtube.com/watch?v=n5LoVcVsiSQ,OCEAN'S 8 - Official Main Trailer,Warner Bros. Pictures,1,0,-57,4/12/2018,15233829,57012,TO-DO,1,1,0,0,TO-DO,1
352,Ride Along,1,0,https://www.youtube.com/watch?v=_bAYXVXoloI,Ride Along - Teaser Trailer,Universal Pictures,1,0,-199,7/2/2013,69331,461,TO-DO,1,1,1,1,TO-DO,1
353,Grown Ups 2,1,0,https://www.youtube.com/watch?v=Sq5CIH0duMk,GROWN UPS 2 - Official Trailer,Sony Pictures Entertainment,1,0,-101,4/2/2013,8742756,7011,TO-DO,1,1,1,1,TO-DO,1
355,Kung Fu Panda 3,3,0,https://www.youtube.com/watch?v=10r9ozshGVE,Kung Fu Panda 3 | Official Trailer #1,Kung Fu Panda,1,0,-225,6/18/2015,26588800,99037,TO-DO,0,0,1,1,TO-DO,1
355,Kung Fu Panda 3,3,1,https://www.youtube.com/watch?v=fGPPfZIvtCw,Kung Fu Panda 3 | Official Trailer #2,Kung Fu Panda,1,0,-87,11/3/2015,14331176,37531,TO-DO,0,0,0,0,TO-DO,1
355,Kung Fu Panda 3,3,2,https://www.youtube.com/watch?v=yqN7nHM1YTA,Kung Fu Panda 3 | Official Trailer #3,Kung Fu Panda,1,0,-44,12/16/2015,14213335,37568,TO-DO,1,1,0,0,TO-DO,1
356,The Vow,2,0,https://www.youtube.com/watch?v=PcL24s-S6ns,THE VOW - Official Trailer - In Theaters Valentine's Day 2012,Sony Pictures Entertainment,1,0,-88,11/14/2011,5958247,32935,TO-DO,1,0,1,1,TO-DO,1
356,The Vow,2,1,https://www.youtube.com/watch?v=GEA_PbJQCLE,The Vow - Official Trailer - In Theaters Valentine's Day 2012,Sony Pictures Entertainment,1,0,-252,6/3/2011,238761,1136,TO-DO,0,1,0,0,TO-DO,1
358,Once Upon a Time in Hollywood,2,0,https://www.youtube.com/watch?v=ELeMaP8EPAA,ONCE UPON A TIME IN HOLLYWOOD - Official Trailer (HD),Sony Pictures Entertainment,1,0,-66,5/21/2019,37921763,355871,TO-DO,1,0,0,1,TO-DO,1
358,Once Upon a Time in Hollywood,2,1,https://www.youtube.com/watch?v=Scf8nIJCvs4,ONCE UPON A TIME IN HOLLYWOOD - Official Teaser Trailer (HD),Sony Pictures Entertainment,0,1,-128,3/20/2019,21095148,359703,TO-DO,0,1,1,0,TO-DO,1
361,Independence Day: Resurgence,2,0,https://www.youtube.com/watch?v=LbduDRH2m2M,Independence Day: Resurgence | Official Trailer [HD] | 20th Century FOX,20th Century Studios,1,0,-194,12/13/2015,28286119,107192,TO-DO,0,0,1,1,TO-DO,1
361,Independence Day: Resurgence,2,1,https://www.youtube.com/watch?v=RfJgT89hEME,Independence Day: Resurgence | Official Trailer 2 [HD] | 20th Century FOX,20th Century Studios,1,0,-63,4/22/2016,9160386,32201,TO-DO,1,1,0,0,TO-DO,1
362,Madea Goes to Jail,1,0,https://www.youtube.com/watch?v=K5qXq4M2Uv0,Madea Goes to Jail Trailer,Lionsgate Movies,1,0,-25,1/26/2009,219357,799,TO-DO,1,1,1,1,TO-DO,1
363,Dune,3,0,https://www.youtube.com/watch?v=n9xhJrPXop4,Dune Official Trailer,Warner Bros. Pictures,1,0,-408,9/9/2020,41166245,661999,TO-DO,0,0,1,1,TO-DO,1
363,Dune,3,1,https://www.youtube.com/watch?v=8g18jFHCLXk,Dune | Official Main Trailer,Warner Bros. Pictures,1,0,-92,7/22/2021,33326932,443148,TO-DO,0,0,0,0,TO-DO,1
363,Dune,3,2,https://www.youtube.com/watch?v=w0HgHet0sxg,DUNE – FINAL TRAILER,Warner Bros. Pictures,1,0,-15,10/7/2021,4287809,86975,TO-DO,1,1,0,0,TO-DO,1
367,Grown Ups,1,0,https://www.youtube.com/watch?v=e01NVCveGkg,Official Grown Ups Trailer  - In Theaters 6/25,Sony Pictures Entertainment,1,0,-65,4/21/2010,6768662,14424,TO-DO,1,1,1,1,TO-DO,1
368,G.I. Joe: Retaliation,2,0,https://www.youtube.com/watch?v=NatQJBsnS4k,G.I. Joe: Retaliation - Official Trailer,MGM,1,0,-174,10/5/2012,9726,87,TO-DO,0,0,1,0,TO-DO,1
368,G.I. Joe: Retaliation,2,1,https://www.youtube.com/watch?v=o4P0LCsmD0g,G.I. Joe: Retaliation - Official Trailer,MGM,1,0,-105,12/13/2012,13138,43,TO-DO,1,1,0,1,TO-DO,1
371,The Conjuring 2,3,0,https://www.youtube.com/watch?v=VFsmuRPClr4,The Conjuring 2 - Main Trailer [HD],Warner Bros. Pictures,1,0,-76,3/26/2016,35373733,177559,TO-DO,1,0,1,1,TO-DO,1
371,The Conjuring 2,3,1,https://www.youtube.com/watch?v=KyA9AtUOqRM,The Conjuring 2 - Official Teaser Trailer [HD],Warner Bros. Pictures,0,1,-155,1/7/2016,27462049,91446,TO-DO,0,0,0,0,TO-DO,1
371,The Conjuring 2,3,2,https://www.youtube.com/watch?v=k10ETZ41q5o,The Conjuring - Official Main Trailer [HD],Warner Bros. Pictures,1,0,-1165,4/2/2013,35053502,113019,TO-DO,0,1,0,0,TO-DO,1
372,Glass,2,0,https://www.youtube.com/watch?v=95ghQs5AmNk,Glass - Official Trailer [HD],Universal Pictures,1,0,-182,7/20/2018,28364510,267067,TO-DO,0,0,1,1,TO-DO,1
372,Glass,2,1,https://www.youtube.com/watch?v=Q7ztHi9ejp4,Glass - Official Trailer #2 [HD],Universal Pictures,1,0,-99,10/11/2018,7740073,54090,TO-DO,1,1,0,0,TO-DO,1
375,Power Rangers,2,0,https://www.youtube.com/watch?v=5kIe6UZHSXw,Power Rangers (2017 Movie) Official Trailer – It’s Morphin Time!,Lionsgate Movies,1,0,-64,1/19/2017,48648396,209179,TO-DO,1,0,1,1,TO-DO,1
375,Power Rangers,2,1,https://www.youtube.com/watch?v=Q-C4qqsgs8w,Power Rangers (2017 Movie) Official Teaser Trailer – ‘Discover The Power’,Lionsgate Movies,0,1,-167,10/8/2016,27220546,174552,TO-DO,0,1,0,0,TO-DO,1
376,Insidious: Chapter 2,1,0,https://www.youtube.com/watch?v=5hvNMXh1GWw,Insidious Chapter 2 - International Trailer,Sony Pictures Entertainment,1,0,-39,8/5/2013,61677,302,TO-DO,1,1,1,1,TO-DO,1
378,Safe House,1,0,https://www.youtube.com/watch?v=O-E4rQMl9jE,Safe House - Trailer,Universal Pictures,1,0,-95,11/7/2011,150909,439,TO-DO,1,1,1,1,TO-DO,1
382,Halloween Ends,2,0,https://www.youtube.com/watch?v=i_mAWKyfj6c,Halloween Ends - Official Trailer,Universal Pictures,1,0,-87,7/19/2022,5480421,129700,TO-DO,0,0,1,0,TO-DO,1
382,Halloween Ends,2,1,https://www.youtube.com/watch?v=s0vtbxLa-N8,Halloween Ends - The Final Trailer,Universal Pictures,1,0,-17,9/27/2022,12540362,64641,TO-DO,1,1,0,1,TO-DO,1
385,Split,1,0,https://www.youtube.com/watch?v=aUMQ9jW2qAw,Split Official Trailer #1 (2017) James McAvoy Thriller Movie HD,Zero Media,1,0,-177,7/27/2016,2750980,10528,TO-DO,1,1,1,1,TO-DO,1
387,Wild Hogs,1,0,https://www.youtube.com/watch?v=zSvwmgWCJ2s,WILD HOGS Trailer,WildHogsMovie,1,0,-42,1/19/2007,1902164,3985,TO-DO,1,1,1,1,TO-DO,1
388,Sherlock Holmes: A Game of Shadows,1,0,https://www.youtube.com/watch?v=DGBo0cWSb-c,Sherlock Holmes: A Game of Shadows | Trailer | Warner Bros. Entertainment,Warner Bros. Entertainment,1,0,125,4/19/2012,23207,93,TO-DO,1,1,1,1,TO-DO,0
390,Rio 2,4,0,https://www.youtube.com/watch?v=hUWsKkMKZBc,Rio 2 | Teaser Trailer | Fox Family Entertainment,Fox Family Entertainment,0,1,-331,5/15/2013,2571181,6217,TO-DO,0,0,1,1,TO-DO,1
390,Rio 2,4,1,https://www.youtube.com/watch?v=W6xUnDKcHNA,Rio 2 | Teaser Trailer 2 | Fox Family Entertainment,Fox Family Entertainment,0,1,-262,7/23/2013,191922,470,TO-DO,0,0,0,0,TO-DO,1
390,Rio 2,4,2,https://www.youtube.com/watch?v=5uKP5ipSRm4,Rio 2 | Official Trailer | Fox Family Entertainment,Fox Family Entertainment,1,0,-190,10/3/2013,356673,1315,TO-DO,0,0,0,0,TO-DO,1
390,Rio 2,4,3,https://www.youtube.com/watch?v=JtP7zka5UI8,Rio 2 | Official Trailer 2 | Fox Family Entertainment,Fox Family Entertainment,1,0,-119,12/13/2013,1826518,5341,TO-DO,1,1,0,0,TO-DO,1
391,Rio,1,0,https://www.youtube.com/watch?v=Bf6zeRwk5LE,Rio | Trailer | 20th Century FOX,20th Century Studios,1,0,-329,5/21/2010,10975781,8576,TO-DO,1,1,1,1,TO-DO,1
392,Taken 3,1,0,https://www.youtube.com/watch?v=JuU0M2xBasc,TAKEN 3 | Official Trailer [HD] | 20th Century FOX,20th Century Studios,1,0,-101,9/30/2014,17470560,61766,TO-DO,1,1,1,1,TO-DO,1
394,The Good Dinosaur,3,0,https://www.youtube.com/watch?v=O-RgquKVTPE,The Good Dinosaur - Official US Trailer,Pixar,1,0,-127,7/21/2015,21388750,53592,TO-DO,0,0,1,1,TO-DO,1
394,The Good Dinosaur,3,1,https://www.youtube.com/watch?v=daFnEiLEx70,The Good Dinosaur Official US Trailer 2,Pixar,1,0,-50,10/6/2015,9868366,21759,TO-DO,1,0,0,0,TO-DO,1
394,The Good Dinosaur,3,2,https://www.youtube.com/watch?v=8lsIrASLD-Q,The Good Dinosaur US Teaser Trailer,Pixar,0,1,-176,6/2/2015,3937143,5370,TO-DO,0,1,0,0,TO-DO,1
397,Magic Mike,1,0,https://www.youtube.com/watch?v=gh78SbA1wEc,Magic Mike (2012) Official Trailer [HD],Roadshow Films,1,0,-72,4/18/2012,123738,197,TO-DO,1,1,1,1,TO-DO,1
398,Onward,3,0,https://www.youtube.com/watch?v=gn5QmllRCn4,Onward | Official Trailer,Pixar,1,0,-148,10/10/2019,14142923,138724,TO-DO,0,0,0,1,TO-DO,1
398,Onward,3,1,https://www.youtube.com/watch?v=x8DKg_fsacM,Onward Official Teaser Trailer,Pixar,0,1,-281,5/30/2019,11194455,217985,TO-DO,0,0,1,0,TO-DO,1
398,Onward,3,2,https://www.youtube.com/watch?v=HxKXiQvyG_o,Onward | Official Trailer 2,Pixar,1,0,-80,12/17/2019,4867955,40410,TO-DO,1,1,0,0,TO-DO,1
399,The Heat,1,0,https://www.youtube.com/watch?v=1O3iRdiplB0,The Heat | Official Trailer [HD] | 20th Century FOX,20th Century Studios,1,0,-71,4/18/2013,3350104,13416,TO-DO,1,1,1,1,TO-DO,1
400,Kingsman: The Golden Circle,2,0,https://www.youtube.com/watch?v=6Nxc-3WpMbg,Kingsman: The Golden Circle | Official Trailer [HD] | 20th Century FOX,20th Century Studios,1,0,-151,4/24/2017,26013842,217467,TO-DO,0,0,1,1,TO-DO,1
400,Kingsman: The Golden Circle,2,1,https://www.youtube.com/watch?v=0fvqnGmr9S8,Kingsman: The Golden Circle | Official Trailer 2 [HD] | 20th Century FOX,20th Century Studios,1,0,-64,7/20/2017,17903230,95839,TO-DO,1,1,0,0,TO-DO,1
401,Morbius,3,0,https://www.youtube.com/watch?v=oZ6iiRrz1SY,MORBIUS - Official Trailer (HD),Sony Pictures Entertainment,1,0,-150,11/2/2021,24400679,453850,TO-DO,0,0,1,1,TO-DO,1
401,Morbius,3,1,https://www.youtube.com/watch?v=SQK-QxxtE8Y,MORBIUS - Final Trailer (HD),Sony Pictures Entertainment,1,0,-32,2/28/2022,5233244,164708,TO-DO,1,0,0,0,TO-DO,1
401,Morbius,3,2,https://www.youtube.com/watch?v=jLMBLuGJTsA,MORBIUS - Teaser Trailer (HD),Sony Pictures Entertainment,0,1,-809,1/13/2020,21935633,361654,TO-DO,0,1,0,0,TO-DO,1
403,Daddy's Home,1,0,https://www.youtube.com/watch?v=arhMMJx7tCU,Daddy's Home Movie - Official Trailer,Paramount Pictures,1,0,-189,6/19/2015,2497230,4511,TO-DO,1,1,1,1,TO-DO,1
405,Fifty Shades Freed,1,0,https://www.youtube.com/watch?v=rNftKPy55gI,FIFTY SHADES FREED Trailers (2018),FilmSelect Trailer,1,0,-95,11/6/2017,4714342,14461,TO-DO,1,1,1,1,TO-DO,1
406,You Don't Mess with the Zohan,2,0,https://www.youtube.com/watch?v=ucmnTmYpGhI,Watch the "You Don't Mess With the Zohan" Trailer,Sony Pictures Entertainment,1,0,-36,5/1/2008,1627582,5901,TO-DO,1,0,1,1,TO-DO,1
406,You Don't Mess with the Zohan,2,1,https://www.youtube.com/watch?v=MGyPEt2sucY,- Watch the Trailer for You Don't Mess With The Zohan,Sony Pictures Entertainment,1,0,-169,12/20/2007,95197,441,TO-DO,0,1,0,0,TO-DO,1
407,The Legend of Tarzan,2,0,https://www.youtube.com/watch?v=Aj7ty6sViiU,The Legend of Tarzan - Official Teaser Trailer [HD],Warner Bros. Pictures,0,1,-205,12/9/2015,37819862,143705,TO-DO,0,0,1,1,TO-DO,1
407,The Legend of Tarzan,2,1,https://www.youtube.com/watch?v=dLmKio67pVQ,THE LEGEND OF TARZAN - Official Trailer 2,Warner Bros. Pictures,1,0,-106,3/17/2016,16326499,68145,TO-DO,1,1,0,0,TO-DO,1
411,The Angry Birds Movie,3,0,https://www.youtube.com/watch?v=QRmKa7vvct4,THE ANGRY BIRDS MOVIE -  Official Theatrical Trailer (HD),Sony Pictures Entertainment,1,0,-115,1/26/2016,18195367,44386,TO-DO,0,0,1,1,TO-DO,1
411,The Angry Birds Movie,3,1,https://www.youtube.com/watch?v=0qJzWrq7les,THE ANGRY BIRDS MOVIE - Official Teaser Trailer (HD),Sony Pictures Entertainment,0,1,-240,9/23/2015,10513953,26797,TO-DO,0,0,0,0,TO-DO,1
411,The Angry Birds Movie,3,2,https://www.youtube.com/watch?v=Hksyh33N5dg,THE ANGRY BIRDS MOVIE - Official Theatrical Trailer #3 (HD),Sony Pictures Entertainment,1,0,-38,4/12/2016,4462757,7761,TO-DO,1,1,0,0,TO-DO,1
412,The Bourne Legacy,2,0,https://www.youtube.com/watch?v=PQXzV2z3G7g,The Bourne Legacy - Teaser Trailer (HD),Universal Pictures,0,1,-184,2/8/2012,327583,487,TO-DO,0,0,0,0,TO-DO,1
412,The Bourne Legacy,2,1,https://www.youtube.com/watch?v=4McdaMBK1Tk,The Bourne Legacy - Trailer (HD),Universal Pictures,1,0,-44,6/27/2012,453108,739,TO-DO,1,1,1,1,TO-DO,1
419,Hop,2,0,https://www.youtube.com/watch?v=R_T6QuQ_sqA,Hop - Teaser Trailer,Universal Pictures,0,1,-121,12/1/2010,252713,982,TO-DO,0,0,1,0,TO-DO,1
419,Hop,2,1,https://www.youtube.com/watch?v=Vn5aSK5ZLM8,Hop - Trailer 3,Universal Pictures,1,0,-11,3/21/2011,717757,563,TO-DO,1,1,0,1,TO-DO,1
420,Gone Girl,2,0,https://www.youtube.com/watch?v=2-_-1nJf8Vg,Gone Girl | Official Trailer [HD] | 20th Century FOX,20th Century Studios,1,0,-87,7/8/2014,7731244,39334,TO-DO,1,0,1,1,TO-DO,1
420,Gone Girl,2,1,https://www.youtube.com/watch?v=JU9PdgB3rsk,Gone Girl | Teaser Trailer [HD] | 20th Century FOX,20th Century Studios,0,1,-171,4/15/2014,396147,1073,TO-DO,0,1,0,0,TO-DO,1
421,District 9,2,0,https://www.youtube.com/watch?v=DyLUwOcR5pk,District 9 - Official Trailer (HD),Sony Pictures Entertainment,1,0,-67,6/8/2009,6690314,29078,TO-DO,0,0,1,1,TO-DO,1
421,District 9,2,1,https://www.youtube.com/watch?v=_BjWEn5yvmw,District 9  Trailer #2,Sony Pictures Entertainment,1,0,-36,7/9/2009,2104447,6807,TO-DO,1,1,0,0,TO-DO,1
422,Pacific Rim,2,0,https://www.youtube.com/watch?v=5guMumPFBag,Pacific Rim - Official Main Trailer [HD],Warner Bros. Pictures,1,0,-57,5/16/2013,22638458,86724,TO-DO,1,0,1,1,TO-DO,1
422,Pacific Rim,2,1,https://www.youtube.com/watch?v=A85EtOalcsM,Pacific Rim - Official Trailer 1 [HD],Warner Bros. Pictures,1,0,-210,12/14/2012,8608119,28021,TO-DO,0,1,0,0,TO-DO,1
424,Annabelle,2,0,https://www.youtube.com/watch?v=paFgQNPGlsg,Annabelle - Official Main Trailer [HD],Warner Bros. Pictures,1,0,-43,8/21/2014,44206223,136708,TO-DO,1,0,1,1,TO-DO,1
424,Annabelle,2,1,https://www.youtube.com/watch?v=LHaoIdqfwzE,Annabelle - Official Teaser Trailer [HD],Warner Bros. Pictures,0,1,-78,7/17/2014,6065030,13801,TO-DO,0,1,0,0,TO-DO,1
427,Oblivion,2,0,https://www.youtube.com/watch?v=tx6_JMDFfWI,Oblivion - Theatrical Trailer,Universal Pictures,1,0,-49,3/1/2013,527018,2663,TO-DO,1,0,1,1,TO-DO,1
427,Oblivion,2,1,https://www.youtube.com/watch?v=UsjdRsrR6cs,Oblivion - Trailer,Universal Pictures,1,0,-129,12/11/2012,461138,940,TO-DO,0,1,0,0,TO-DO,1
428,Maleficent: Mistress of Evil,2,0,https://www.youtube.com/watch?v=n0OFH4xpPr4,Official Trailer: Disney's Maleficent: Mistress of Evil - In Theaters October 18!,Walt Disney Studios,1,0,-102,7/8/2019,21264303,325892,TO-DO,1,0,1,1,TO-DO,1
428,Maleficent: Mistress of Evil,2,1,https://www.youtube.com/watch?v=5MwW1NAsnR8,Official Teaser: Disney's Maleficent: Mistress of Evil - In Theaters October 18!,Walt Disney Studios,0,1,-158,5/13/2019,7449524,129166,TO-DO,0,1,0,0,TO-DO,1
430,Cowboys & Aliens,2,0,https://www.youtube.com/watch?v=3arzKYqKyXg,Cowboys & Aliens - Trailer 2,Universal Pictures,1,0,-105,4/15/2011,249883,923,TO-DO,1,0,0,0,TO-DO,1
430,Cowboys & Aliens,2,1,https://www.youtube.com/watch?v=5HsSonHZFnI,Cowboys & Aliens - Trailer,Universal Pictures,1,0,-254,11/17/2010,477587,1002,TO-DO,0,1,1,1,TO-DO,1
434,21 Jump Street,1,0,https://www.youtube.com/watch?v=Oj55KinxZx4,21 JUMP STREET [2012] - Official Trailer,Sony Pictures Entertainment,1,0,-136,11/1/2011,661246,2284,TO-DO,1,1,1,1,TO-DO,1
435,Kingsman: The Secret Service,3,0,https://www.youtube.com/watch?v=kl8F-8tR8to,Kingsman: The Secret Service | Official Trailer 2 [HD] | 20th Century FOX,20th Century Studios,1,0,-144,9/22/2014,20515138,78526,TO-DO,0,0,1,1,TO-DO,1
435,Kingsman: The Secret Service,3,1,https://www.youtube.com/watch?v=m4NCribDx4U,Kingsman: The Secret Service | Official Trailer [HD] | 20th Century FOX,20th Century Studios,1,0,-268,5/21/2014,7761564,18082,TO-DO,0,0,0,0,TO-DO,1
435,Kingsman: The Secret Service,3,2,https://www.youtube.com/watch?v=Th_KrhqmHk8,Kingsman: The Secret Service | Official Trailer 3 [HD] | 20th Century FOX,20th Century Studios,1,0,-66,12/9/2014,1504113,3218,TO-DO,1,1,0,0,TO-DO,1
436,Jumanji: Welcome to the Jungle,2,0,https://www.youtube.com/watch?v=2QKg5SZ_35I,JUMANJI: WELCOME TO THE JUNGLE - Official Trailer (HD),Sony Pictures Entertainment,1,0,-174,6/29/2017,36385383,195768,TO-DO,0,0,1,1,TO-DO,1
436,Jumanji: Welcome to the Jungle,2,1,https://www.youtube.com/watch?v=v_TJKwJwN0E,JUMANJI: WELCOME TO THE JUNGLE - Official Trailer #2,Sony Pictures Entertainment,1,0,-91,9/20/2017,2881165,14012,TO-DO,1,1,0,0,TO-DO,1
437,Alien: Covenant,2,0,https://www.youtube.com/watch?v=svnAD0TApb8,Alien: Covenant | Official Trailer [HD] | 20th Century FOX,Alien Anthology,1,0,-80,2/28/2017,29870787,186060,TO-DO,1,0,1,1,TO-DO,1
437,Alien: Covenant,2,1,https://www.youtube.com/watch?v=H0VW6sg50Pk,Alien: Covenant | Teaser Trailer [HD] | 20th Century FOX,Alien Anthology,0,1,-146,12/24/2016,21537072,124098,TO-DO,0,1,0,0,TO-DO,1
439,Dumb and Dumber To,1,0,https://www.youtube.com/watch?v=dmNddThxi4c,Dumb And Dumber To - Official Trailer (HD),Universal Pictures,1,0,-156,6/11/2014,2386829,5125,TO-DO,1,1,1,1,TO-DO,1
444,The Equalizer 2,3,0,https://www.youtube.com/watch?v=HyNJ3UrGk_I,THE EQUALIZER 2 - Official Trailer (HD),Sony Pictures Entertainment,1,0,-92,4/19/2018,11958692,47516,TO-DO,0,0,1,0,TO-DO,1
444,The Equalizer 2,3,1,https://www.youtube.com/watch?v=EiaVnU18pcs,THE EQUALIZER 2 - Official Trailer #2,Sony Pictures Entertainment,1,0,-26,6/24/2018,3296728,13507,TO-DO,1,0,0,0,TO-DO,1
444,The Equalizer 2,3,2,https://www.youtube.com/watch?v=VjctHUEmutw,THE EQUALIZER - Official Trailer (HD),Sony Pictures Entertainment,1,0,-1495,6/16/2014,13352174,33179,TO-DO,0,1,0,1,TO-DO,1
445,Salt,1,0,https://www.youtube.com/watch?v=QZ40WlshNwU,SALT - Official Trailer,Sony Pictures Entertainment,1,0,-260,11/5/2009,9284718,20683,TO-DO,1,1,1,1,TO-DO,1
448,Rampage,2,0,https://www.youtube.com/watch?v=coOKvrsmQiI,RAMPAGE - OFFICIAL TRAILER 1 [HD],Warner Bros. Pictures,1,0,-148,11/16/2017,48105616,277612,TO-DO,0,0,1,1,TO-DO,1
448,Rampage,2,1,https://www.youtube.com/watch?v=-43MBOJnVks,RAMPAGE - OFFICIAL TRAILER 2 [HD],Warner Bros. Pictures,1,0,-59,2/13/2018,8986081,26450,TO-DO,1,1,0,0,TO-DO,1
451,The Smurfs,2,0,https://www.youtube.com/watch?v=yhBpgqXwrt8,The Smurfs - Trailer,Sony Pictures Entertainment,1,0,-140,3/11/2011,3497914,6125,TO-DO,1,0,1,1,TO-DO,1
451,The Smurfs,2,1,https://www.youtube.com/watch?v=JLMoubBxt_0,THE SMURFS - Trailer,Sony Pictures Entertainment,1,0,-406,6/18/2010,1447169,1509,TO-DO,0,1,0,0,TO-DO,1
452,Creed II,2,0,https://www.youtube.com/watch?v=u22BXhMu4tI,CREED II | Official Trailer 2 | MGM,MGM,1,0,-56,9/26/2018,20130717,164844,TO-DO,1,0,1,0,TO-DO,1
452,Creed II,2,1,https://www.youtube.com/watch?v=cPNVNqn4T9I,CREED II | Official Trailer | MGM,MGM,1,0,-154,6/20/2018,20356166,135288,TO-DO,0,1,0,1,TO-DO,1
453,Battle Los Angeles,2,0,https://www.youtube.com/watch?v=Yt7ofokzn04,BATTLE: LOS ANGELES - Trailer,Sony Pictures Entertainment,1,0,-57,1/13/2011,2160345,8432,TO-DO,1,0,1,1,TO-DO,1
453,Battle Los Angeles,2,1,https://www.youtube.com/watch?v=vXJJ6fUHNk8,Official BATTLE: LOS ANGELES Trailer,Sony Pictures Entertainment,1,0,-116,11/15/2010,337231,377,TO-DO,0,1,0,0,TO-DO,1
454,The Other Guys,1,0,https://www.youtube.com/watch?v=D6WOoUG1eNo,THE OTHER GUYS - Official Trailer (HD),Sony Pictures Entertainment,1,0,-116,4/12/2010,8967415,21410,TO-DO,1,1,1,1,TO-DO,1
