uniqueID,movie_name,video_url,video_title,channel,score,id,official,teaser,days_diff,need_extra_attention,need_to_select_trailer
941,American Reunion,https://www.youtube.com/watch?v=OXeWfALLxss,American Reunion - Trailer,Universal Pictures,0.75,2,1,,-158,0,0
,,,,,,,,,,,
942,Cruella,https://www.youtube.com/watch?v=jpZrVxvG3mk,Disney’s Cruella | Official Trailer 2,Walt Disney Studios,1.0,1,1,,-51,0,0
,,,,,,,,,,,
945,Good Boys,https://www.youtube.com/watch?v=zPXqwAGmX04,Good Boys - Official Trailer,Universal Pictures,1.0,1,1,,-67,0,0
,,,,,,,,,,,
946,Safe Haven,https://www.youtube.com/watch?v=SCCdqVFA-88,Safe Haven Official Trailer 2,SafeHavenMovie,1.0,1,1,,-91,0,0
946,Safe Haven,https://www.youtube.com/watch?v=LVcpdVsSZlE,Go Your Own Way by Lissie (Safe Haven),Kwicked3,0.5,2,,,-111,0,0
946,Safe Haven,https://www.youtube.com/watch?v=f7uFJo7E_0U,Safe Heaven [2013] Official Trailer,Showcase Cinemas UK,0.75,3,,,-23,0,0
946,Safe Haven,https://www.youtube.com/watch?v=mj6i_Z1Srsw,Safe Haven Official Trailer,SafeHavenMovie,1.0,4,1,,-114,0,0
,,,,,,,,,,,
948,The Hitman's Bodyguard,https://www.youtube.com/watch?v=IpKmt4MpctM,The Hitman’s Bodyguard (2017) Official F*cking Trailer – Ryan Reynolds Samuel L. Jackson,Lionsgate Movies,1.0,1,1,,-84,0,0
948,The Hitman's Bodyguard,https://www.youtube.com/watch?v=Anps6VPe0u8,The Hitman’s Bodyguard (2017) Restricted Teaser Trailer – Ryan Reynolds Samuel L. Jackson,Lionsgate Movies,0.8,2,,1,-128,0,0
,,,,,,,,,,,
949,Angel Has Fallen,https://www.youtube.com/watch?v=l4AQchYSxwc,Angel Has Fallen (2019 Movie) New Trailer — Gerard Butler Morgan Freeman,Lionsgate Movies,0.8,1,1,,-29,0,0
949,Angel Has Fallen,https://www.youtube.com/watch?v=XF8h3hOGBJM,Angel Has Fallen (2019 Movie) Official Trailer - Gerard Butler Morgan Freeman,Lionsgate Movies,1.0,2,1,,-99,0,0
,,,,,,,,,,,
950,Ice Age: Collision Course,https://www.youtube.com/watch?v=Ohq6NmKMja8,Ice Age: Collision Course | Official Trailer #2 | 2016,20th Century Studios UK,1.0,1,1,,-170,0,0
950,Ice Age: Collision Course,https://www.youtube.com/watch?v=zgSNlmkJCpg,Ice Age: Collision Course | "Cosmic Scrat-tastrophe" Animated Short [HD] | Fox Family Entertainment,Fox Family Entertainment,0.67,2,,,-256,0,0
950,Ice Age: Collision Course,https://www.youtube.com/watch?v=6CR1QzHmoWs,Ice Age: Collision Course | Official HD Trailer #1 | 2016,20th Century Studios UK,1.0,3,1,,-220,0,0
950,Ice Age: Collision Course,https://www.youtube.com/watch?v=oajbjmEhrQk,Ice Age: Collision Course | Official HD Trailer #3 | 2016,20th Century Studios UK,1.0,4,1,,-74,0,0
950,Ice Age: Collision Course,https://www.youtube.com/watch?v=QywEmtslLFI,Ice Age: Collision Course | Official Trailer [HD] | Fox Family Entertainment,Fox Family Entertainment,1.0,5,,,-143,0,0
,,,,,,,,,,,
951,Why Did I Get Married?,https://www.youtube.com/watch?v=sJ5pq7n9tYs,Why Did I Get Married (2007) Official Trailer,TruchanFilm,1.0,1,1,,-9,0,0
951,Why Did I Get Married?,https://www.youtube.com/watch?v=7OWldILmRMw,Why Did I Get Married? New Trailer September 17th,janetjsource,0.83,2,,,-24,0,0
,,,,,,,,,,,
952,Turbo,https://www.youtube.com/watch?v=VlRtm8Gh9PQ,Turbo | Full Trailer [HD] | 20th Century FOX,20th Century Studios,0.67,1,1,,-118,0,0
952,Turbo,https://www.youtube.com/watch?v=HJVwEWEc7a4,Turbo | Teaser Trailer [HD] | 20th Century FOX,20th Century Studios,0.67,2,,1,-173,0,0
,,,,,,,,,,,
953,Storks,https://www.youtube.com/watch?v=tF6jd0-xRrI,Storks - Official Announcement Trailer [HD],Warner Bros. Pictures,1.0,1,1,,-281,0,0
953,Storks,https://www.youtube.com/watch?v=-m0aIyOEe60,STORKS - Official Trailer 3,Warner Bros. Pictures,1.0,2,1,,-53,0,0
953,Storks,https://www.youtube.com/watch?v=3ubGgmaexv8,Storks - Official Trailer 2,Warner Bros. Pictures,1.0,3,1,,-99,0,0
,,,,,,,,,,,
954,My Bloody Valentine,https://www.youtube.com/watch?v=mJFCJaSr2Xk,My Bloody Valentine 3D (2009) - Official Trailer #2,Lionsgate Movies,1.0,1,1,,-37,0,0
,,,,,,,,,,,
955,Happy Feet Two,https://www.youtube.com/watch?v=ZjJnKjkwEKw,Happy Feet Two - Teaser Trailer,Warner Bros. Pictures,0.8,1,,1,-175,0,0
955,Happy Feet Two,https://www.youtube.com/watch?v=cQhTl5_LzCk,Happy Feet Two Trailer #4,Warner Bros. Pictures,0.8,2,1,,-42,0,0
,,,,,,,,,,,
961,The Adjustment Bureau,https://www.youtube.com/watch?v=H78XCiJamXc,The Adjustment Bureau - Trailer,Universal Pictures,0.8,1,1,,-190,0,0
,,,,,,,,,,,
962,Dragon Ball Super: Super Hero,https://www.youtube.com/watch?v=t5CIs0jDqC8,Dragon Ball Super: SUPER HERO | OFFICIAL TRAILER,Crunchyroll Collection,1.0,1,1,,-101,0,0
962,Dragon Ball Super: Super Hero,https://www.youtube.com/watch?v=W9JHZwtObqs,Dragon Ball Super: SUPER HERO | OFFICIAL TRAILER,Crunchyroll Dubs,1.0,2,,,-66,0,0
962,Dragon Ball Super: Super Hero,https://www.youtube.com/watch?v=lXLPVQ-WrU4,Dragon Ball Super: SUPER HERO | TRÁILER LATINO OFICIAL,Crunchyroll en Español,0.86,3,,,-39,0,0
962,Dragon Ball Super: Super Hero,https://www.youtube.com/watch?v=xs-t6lGMdXU,Dragon Ball Super: Super Hero - Official Final Trailer (English Sub CC),Kame,1.0,4,,,-52,0,0
962,Dragon Ball Super: Super Hero,https://www.youtube.com/watch?v=r9xYwPra_Hs,Dragon Ball Super: SUPER HERO | TRÁILER OFICIAL (sub. español),Crunchyroll en Español,0.86,5,,,-98,0,0
962,Dragon Ball Super: Super Hero,https://www.youtube.com/watch?v=nyDDmJgpfCs,Dragon Ball Super: Super Hero - Tráiler Oficial - Comic Con 2022 – IGN Latinoamérica,IGN Latinoamérica,0.86,6,,,-26,0,0
,,,,,,,,,,,
966,Resident Evil: Retribution,https://www.youtube.com/watch?v=hoyMT-7wEqs,RESIDENT EVIL: RETRIBUTION (3D) - Official Trailer - In Theaters 9/14,Sony Pictures Entertainment,1.0,1,1,,-92,0,0
966,Resident Evil: Retribution,https://www.youtube.com/watch?v=e7LWCKMFKk8,RESIDENT EVIL: RETRIBUTION 3D - Official Teaser Trailer - Opens 9/14,Sony Pictures Entertainment,1.0,2,,1,-238,0,0
966,Resident Evil: Retribution,https://www.youtube.com/watch?v=UVSEqXmBpOo,RESIDENT EVIL: RETRIBUTION - Official International Trailer,Sony Pictures Entertainment,1.0,3,,,-135,0,0
,,,,,,,,,,,
967,Project X,https://www.youtube.com/watch?v=l5m4bPQLPZ8,Project X - Official Trailer 2 [HD],Warner Bros. Pictures,1.0,1,1,,-43,0,0
,,,,,,,,,,,
968,Law Abiding Citizen,https://www.youtube.com/watch?v=LX6kVRsdXW4,LAW ABIDING CITIZEN - HD TRAILER,overturefilms,0.8,1,1,,-51,0,0
,,,,,,,,,,,
973,The Strangers,https://www.youtube.com/watch?v=2lm2hZ50sN4,The Strangers Official Trailer,TheStrangers530,1.0,1,1,,-56,0,0
,,,,,,,,,,,
975,Scary Stories to Tell in the Dark,https://www.youtube.com/watch?v=Vlya92LZqZw,SCARY STORIES TO TELL IN THE DARK - Official Trailer - HD,CBS Films,1.0,1,1,,-67,0,0
975,Scary Stories to Tell in the Dark,https://www.youtube.com/watch?v=N3J2k3Nhicw,SCARY STORIES TO TELL IN THE DARK - Teaser Trailer - HD,CBS Films,0.89,2,,1,-134,0,0
975,Scary Stories to Tell in the Dark,https://www.youtube.com/watch?v=Hn9x9atquJE,Scary Stories to Tell in the Dark - Official Trailer (2019) Guillermo del Toro,IGN,1.0,3,,,-17,0,0
,,,,,,,,,,,
977,The Woman in Black,https://www.youtube.com/watch?v=LBW4JVU16nY,The Woman In Black Official Movie Trailer [HD],eOnefilms,1.0,1,,,-53,0,0
977,The Woman in Black,https://www.youtube.com/watch?v=dPYMUnJGURI,The Woman In Black Official UK Trailer,WIB,1.0,2,,,-113,0,0
977,The Woman in Black,https://www.youtube.com/watch?v=z4D-87X3vVc,The Woman In Black - Official Teaser Trailer (HD version),CBS Films,1.0,3,,1,-160,0,0
977,The Woman in Black,https://www.youtube.com/watch?v=UBn_a7VaMd4,The Woman in Black - Now Playing!,CBS Films,0.67,4,1,,-1,0,0
977,The Woman in Black,https://www.youtube.com/watch?v=DklyOXUkSbM,The Woman In Black Official Trailer,shaw theatres,1.0,5,,,-10,0,0
,,,,,,,,,,,
979,Underworld: Rise of the Lycans,https://www.youtube.com/watch?v=-dUgVLvYSe4,Watch the Underworld: Rise Of The Lycans Trailer,Sony Pictures Entertainment,0.86,1,1,,-87,0,0
,,,,,,,,,,,
980,The Grudge 2,https://www.youtube.com/watch?v=2fsOsguf0iA,The Grudge 2 trailer,Grudge2,0.75,1,1,,-63,0,0
,,,,,,,,,,,
982,Prisoners,https://www.youtube.com/watch?v=2SupordEUpw,Prisoners - Official Trailer 1 [HD],Warner Bros. Pictures,1.0,1,1,,-112,0,0
982,Prisoners,https://www.youtube.com/watch?v=doPNgss-ntc,Prisoners - Official Trailer 2 [HD],Warner Bros. Pictures,1.0,2,1,,-84,0,0
,,,,,,,,,,,
983,Prom Night,https://www.youtube.com/watch?v=ayvHRgYNvzU,Watch the trailer for PROM NIGHT,Sony Pictures Entertainment,0.75,1,1,,-91,0,0
,,,,,,,,,,,
984,Looper,https://www.youtube.com/watch?v=2iQuhsmtfHw,LOOPER - Official Trailer (HD),Sony Pictures Entertainment,1.0,1,1,,-92,0,0
984,Looper,https://www.youtube.com/watch?v=5AXwtch744A,LOOPER - Official Trailer - In Theaters 9/28,Sony Pictures Entertainment,1.0,2,1,,-168,0,0
,,,,,,,,,,,
985,This Is the End,https://www.youtube.com/watch?v=kliQSsD_npo,THIS IS THE END - Official Redband Trailer - In Theaters 6/12,Sony Pictures Entertainment,1.0,1,,,-71,0,0
985,This Is the End,https://www.youtube.com/watch?v=u1HM1cYCsWI,THIS IS THE END - Official Green Band Trailer - In Theaters 6/12,Sony Pictures Entertainment,1.0,2,1,,-69,0,0
985,This Is the End,https://www.youtube.com/watch?v=lgTCTGm1iMA,This Is The End - International Red Band Trailer,Sony Pictures Entertainment,0.83,3,,,-2,0,0
,,,,,,,,,,,
986,The Bounty Hunter,https://www.youtube.com/watch?v=x6c1vH8TLPo,The Bounty Hunter - In Theaters 3/19,Sony Pictures Entertainment,0.6,1,1,,-42,0,0
,,,,,,,,,,,
989,The Wedding Ringer,https://www.youtube.com/watch?v=R3TeI9jPPuA,The Wedding Ringer - Official "Best Friends" Trailer,Sony Pictures Entertainment,1.0,1,1,,-113,0,0
989,The Wedding Ringer,https://www.youtube.com/watch?v=FYOTLNBXOzs,The Wedding Ringer - Official International Trailer,Sony Pictures Entertainment,1.0,2,,,-210,0,0
,,,,,,,,,,,
992,Abominable,https://www.youtube.com/watch?v=Ap0NRJD-2ts,ABOMINABLE | Official Trailer,Peacock Kids,1.0,1,1,,-127,0,0
992,Abominable,https://www.youtube.com/watch?v=43VjTnAs84g,ABOMINABLE All Movie Clips + Trailer (2019),Entertainment Access,0.67,2,,,-2,0,0
992,Abominable,https://www.youtube.com/watch?v=goSOXI2XkIA,UN AMIGO ABOMINABLE - Trailer ESPAÑOL LATINO 2019,CineMovs Trailers,0.67,3,,,-127,0,0
,,,,,,,,,,,
995,Blockers,https://www.youtube.com/watch?v=RfFcaV5O7SU,Blockers - Official Trailer (HD),Universal Pictures,1.0,1,1,,-88,0,0
,,,,,,,,,,,
996,Baby Driver,https://www.youtube.com/watch?v=zTvJJnoWIPk,BABY DRIVER - Official Trailer (HD),Sony Pictures Entertainment,1.0,1,1,,-91,0,0
996,Baby Driver,https://www.youtube.com/watch?v=z2z857RSfhk,BABY DRIVER - Official International Trailer (HD),Sony Pictures Entertainment,1.0,2,,,-109,0,0
996,Baby Driver,https://www.youtube.com/watch?v=YirEgK7yJCg,BABY DRIVER – Official “TeKillYah” Trailer (HD),Sony Pictures Entertainment,1.0,3,,,-27,0,0
,,,,,,,,,,,
997,Gemini Man,https://www.youtube.com/watch?v=AbyJignbSj0,Gemini Man (2019) - Official Trailer - Paramount Pictures,Paramount Pictures,1.0,1,1,,-171,0,0
997,Gemini Man,https://www.youtube.com/watch?v=6orc_lHvJKY,Gemini Man - Official Trailer 2 (2019) - Paramount Pictures,Paramount Pictures,1.0,2,1,,-78,0,0
,,,,,,,,,,,
999,Takers,https://www.youtube.com/watch?v=Z1JXKCProqA,Watch the official TAKERS trailer - In Theaters 8/27/2010,Sony Pictures Entertainment,1.0,1,1,,-351,0,0
999,Takers,https://www.youtube.com/watch?v=dWLiXfH62w0,Watch the TAKERS trailer - In Theaters 8/27/2010,Sony Pictures Entertainment,0.67,2,,,-74,0,0
999,Takers,https://www.youtube.com/watch?v=a_wIdh8U-FA,New Takers Trailer- In theaters 8/27,Sony Pictures Entertainment,0.67,3,,,-18,0,0
,,,,,,,,,,,
1.000,RBG,https://www.youtube.com/watch?v=biIRlcQqmOc,RBG - Official Trailer,Magnolia Pictures & Magnet Releasing,1.0,1,1,,-58,0,0
,,,,,,,,,,,
1.001,On the Basis of Sex,https://www.youtube.com/watch?v=28dHbIR_NB4,ON THE BASIS OF SEX | Official Trailer | Focus Features,Focus Features,1.0,1,1,,-162,0,0
1.001,On the Basis of Sex,https://www.youtube.com/watch?v=6f9n_mDR3QE,ON THE BASIS OF SEX | Official Trailer | Focus Features,Focus Features,1.0,2,1,,-42,0,0
1.001,On the Basis of Sex,https://www.youtube.com/watch?v=zdxiXuR7q0k,On the Basis of Sex - Official Trailer #1 HD Subtitulado,FilmTrailers,1.0,3,,,-57,0,0
1.001,On the Basis of Sex,https://www.youtube.com/watch?v=KHQffKjk32g,Una cuestión de género (On the Basis of Sex) - Trailer en español,decine21,0.86,4,,,-33,0,0
1.001,On the Basis of Sex,https://www.youtube.com/watch?v=nDhxPwqh4u8,Anna Mae - Can't Knock Me Down - On the Basis of Sex Trailer song,alexias788,0.86,6,,,-159,0,0
1.001,On the Basis of Sex,https://www.youtube.com/watch?v=jSOMH_punxY,ON THE BASIS OF SEX Official Trailer (2018) Felicity Jones Armie Hammer Movie HD,ONE Media,1.0,7,,,-162,0,0
,,,,,,,,,,,
1.003,Frozen,https://www.youtube.com/watch?v=TbQm5doF_Uc,Disney's Frozen Official Trailer,Walt Disney Animation Studios,1.0,1,1,,-57,0,0
1.003,Frozen,https://www.youtube.com/watch?v=S1x76DoACB8,Disney's Frozen Teaser Trailer,Walt Disney Animation Studios,0.67,3,,1,-156,0,0
1.003,Frozen,https://www.youtube.com/watch?v=d_qR8YR6WeU,Disney's Frozen "First Time in Forever" Trailer,Walt Disney Animation Studios,0.67,4,,,-31,0,0
,,,,,,,,,,,
1.008,Father Stu,https://www.youtube.com/watch?v=DHREzAdyCPs,FATHER STU - Official Trailer (HD),Sony Pictures Entertainment,1.0,1,1,,-62,0,0
,,,,,,,,,,,
1.010,A Mouthful of Air,https://www.youtube.com/watch?v=XSiHVciLRrw,A MOUTHFUL OF AIR - Official Trailer (HD) | Now on Digital and On Demand,Sony Pictures Entertainment,1.0,1,1,,-39,0,0
,,,,,,,,,,,
1.012,The Kid Detective,https://www.youtube.com/watch?v=KEyiKNXsVGo,THE KID DETECTIVE - Official Trailer (HD) - In Theaters October 16,Sony Pictures Entertainment,1.0,1,1,,-4,0,0
,,,,,,,,,,,
1.013,Yellow Rose,https://www.youtube.com/watch?v=6oI5sUWvFWo,YELLOW ROSE – Official Trailer (HD),Sony Pictures Entertainment,1.0,1,1,,-35,0,0
1.013,Yellow Rose,https://www.youtube.com/watch?v=34IT2SPIb_Q,YELLOW ROSE Clip – Pinkie Promise,Sony Pictures Entertainment,0.5,2,,,-1,0,0
,,,,,,,,,,,
1.015,Proud American,https://www.youtube.com/watch?v=T1GO-Jlfa58,Proud American - Theatrical Trailer,bradyemmel,0.75,1,1,,-79,0,0
1.015,Proud American,https://www.youtube.com/watch?v=PAvcsqJN34Q,Proud American - Theatrical Trailer,bradyemmel,0.75,2,,,-79,0,0
1.015,Proud American,https://www.youtube.com/watch?v=-jGNV5zg-Zg,Proud American - Theatrical Teaser,bradyemmel,0.5,3,,,-113,0,0
,,,,,,,,,,,
1.019,The Oogieloves in the Big Balloon Adventure,https://www.youtube.com/watch?v=DIuRhkv5kO8,The Oogieloves in the Big Balloon Adventure Official Trailer!,isthemoviegood,1.0,1,1,,-118,0,0
1.019,The Oogieloves in the Big Balloon Adventure,https://www.youtube.com/watch?v=EVcXeYVQHco,The Oogieloves in the Big Balloon Adventure Official Trailer #1 (2012) HD,FilmIsNow Family Movies & Trailers,1.0,2,,,-125,0,0
1.019,The Oogieloves in the Big Balloon Adventure,https://www.youtube.com/watch?v=lb9fMTQm6HM,The Oogieloves in the Big Balloon Adventure (2012) HD Trailer,OfficialHD2013,0.89,3,,,-92,0,0
,,,,,,,,,,,
1.023,Creature,https://www.youtube.com/watch?v=0wFLRbkzWxo,Creature (2011) - Official Trailer [HD],horrornymphs,1.0,1,1,,-56,0,0
,,,,,,,,,,,
1.027,Call Jane,https://www.youtube.com/watch?v=U-1pUnTsSQc,Call Jane | Official Trailer | In Theaters October 28,RoadsideFlix,1.0,1,1,,-73,0,0
1.027,Call Jane,https://www.youtube.com/watch?v=ySpqyKqxOWc,Call Jane - Official Trailer | Prime Video,Prime Video AU & NZ,1.0,2,,,-10,0,0
1.027,Call Jane,https://www.youtube.com/watch?v=a6_jCWRHCIg,CALL JANE Trailer (2022) Elizabeth Banks Sigourney Weaver Movie,Movie Coverage,0.75,3,,,-73,0,0
1.027,Call Jane,https://www.youtube.com/watch?v=qoul1moDYyk,CALL JANE Trailer German Deutsch (2022),KinoCheck,0.75,4,,,-22,0,0
1.027,Call Jane,https://www.youtube.com/watch?v=pRbquE2BAkQ,The Janes | Official Trailer | HBO,HBO,0.5,5,,,-171,0,0
1.027,Call Jane,https://www.youtube.com/watch?v=bOcEoE2YQ_4,Call Jane Trailer | On Digital and OnDemand November 29,Front Row Filmed Entertainment,0.75,6,,,-10,0,0
1.027,Call Jane,https://www.youtube.com/watch?v=y8l1OFxHJ7A,Call Jane | Official Trailer,SHINE LABS,1.0,7,,,-71,0,0
,,,,,,,,,,,
1.029,Delgo,https://www.youtube.com/watch?v=LV_iUkjoH_M,Delgo Trailer,EGuYPT,0.67,1,1,,-57,0,0
1.029,Delgo,https://www.youtube.com/watch?v=g5-rBqDPz4M,Delgo Trailer HD,sublimelosthope,0.67,2,,,-49,0,0
,,,,,,,,,,,
1.033,Minari,https://www.youtube.com/watch?v=KQ0gFidlro8,Minari | Official Trailer HD | A24,A24,1.0,1,1,,-135,0,0
1.033,Minari,https://www.youtube.com/watch?v=NbE96sCJEjo,Minari - Official Trailer,Madman Films,1.0,2,,,-127,0,0
1.033,Minari,https://www.youtube.com/watch?v=mwt2nq9Whu0,Minari (2020) | Official Trailer | Steven Yeun | Yeri Han | Yuh-Jung Youn,Elevation Pictures,1.0,3,,,-130,0,0
1.033,Minari,https://www.youtube.com/watch?v=Zxn05ljIPL0,MINARI (2020) 🎥 Tráiler En ESPAÑOL (Subtitulado) LATAM 🎬 Película Drama,ELMentado Chavez,0.67,4,,,-131,0,0
1.033,Minari,https://www.youtube.com/watch?v=qNGKDzmoUEU,MINARI Trailer (2020) Steven Yeun Drama Movie,Movie Coverage,0.67,5,,,-135,0,0
,,,,,,,,,,,
1.034,The Last Vermeer,https://www.youtube.com/watch?v=-0FU8z_1Arc,THE LAST VERMEER - Official Trailer (HD) - In Theaters November 20,Sony Pictures Entertainment,1.0,1,1,,-29,0,0
,,,,,,,,,,,
1.040,Pokémon the Movie: The Power of Us,https://www.youtube.com/watch?v=8PGsP59Io20,Pokémon the Movie: The Power of Us—Full Trailer,The Official Pokémon YouTube channel,0.78,1,1,,-32,0,0
1.040,Pokémon the Movie: The Power of Us,https://www.youtube.com/watch?v=DIadDB5tfTs,Pokémon the Movie: The Power of Us Teaser Trailer,The Official Pokémon YouTube channel,0.89,2,,1,-117,0,0
1.040,Pokémon the Movie: The Power of Us,https://www.youtube.com/watch?v=DNmOnhtDyAo,Pokémon the Movie: The Power of Us Trailer,IGN,0.89,3,,,-4,0,0
1.040,Pokémon the Movie: The Power of Us,https://www.youtube.com/watch?v=AmV2pM4zPgU,Pokémon the Movie: The Power of Us—Official Clip 1,The Official Pokémon YouTube channel,0.67,4,,,-7,0,0
1.040,Pokémon the Movie: The Power of Us,https://www.youtube.com/watch?v=OAWWwsIirMM,Pokémon the Movie: The Power of Us | Official Trailer | Nov 2018 | CinEvents,CinEvents,1.0,5,,,-32,0,0
1.040,Pokémon the Movie: The Power of Us,https://www.youtube.com/watch?v=58b5vZ2zvk4,Pokémon The Movie: The Power Of Us - Official Full Trailer (2018),GameSpot Universe Trailers,1.0,6,,,-32,0,0
1.040,Pokémon the Movie: The Power of Us,https://www.youtube.com/watch?v=9hFXh25UwLU,Pokemon: Everyone's Story Trailer (Japanese),IGN,0.22,7,,,-229,0,0
1.040,Pokémon the Movie: The Power of Us,https://www.youtube.com/watch?v=iruxLKzTLTw,Pokémon The Movie: The Power Of Us - Teaser Trailer,GameSpot Universe Trailers,0.89,8,,,-117,0,0
1.040,Pokémon the Movie: The Power of Us,https://www.youtube.com/watch?v=hUD8TY7w8FU,Pokémon The Movie : The Power Of Us Teaser Trailer Breakdown!,Aizurre,0.89,9,,,-117,0,0
,,,,,,,,,,,
1.042,Transylmania,https://www.youtube.com/watch?v=LGqYpl0DiWc,Transylmania Trailer HD,BlackHD21,0.67,1,1,,-70,0,0
1.042,Transylmania,https://www.youtube.com/watch?v=DbqBxgFfCpc,Transylmania (2009) Trailer [HD],HDtrailers0,0.67,2,,,-98,0,0
1.042,Transylmania,https://www.youtube.com/watch?v=iDa9xxeTjZI,Transylmania oficial movie trailer,MsBlackieChan,0.67,3,,,-53,0,0
1.042,Transylmania,https://www.youtube.com/watch?v=a9dOIpxfJvg,Transylmania Movie Trailer,Fandom Entertainment,0.67,4,,,-46,0,0
,,,,,,,,,,,
1.047,London Fields,https://www.youtube.com/watch?v=jFQLWeoWc0Y,London Fields (2018) Official Trailer,Popcorn Entertainment,1.0,1,1,,-17,0,0
1.047,London Fields,https://www.youtube.com/watch?v=rh_9Ce35F-Y,London Fields (2018) Trailer Legendado🎬,DIGITAL FILMES,0.75,2,,,-139,0,0
1.047,London Fields,https://www.youtube.com/watch?v=yKZbRdlN88Y,LONDON FIELDS Official Trailer #2 (2018) Amber Heard Cara Delevingne Movie HD,Rapid Trailer,1.0,3,,,-16,0,0
1.047,London Fields,https://www.youtube.com/watch?v=BtowZeQnou8,LONDON FIELDS Trailer # 2 (NEW 2018) Amber Heard Cara Delevingne Movie HD,ONE Media,0.75,4,,,-16,0,0
,,,,,,,,,,,
1.048,Vanguard,https://www.youtube.com/watch?v=Kw1u9PIbbt8,Jackie Chan's VANGUARD (Official Trailer) - In Cinemas 25 January 2020,GSC Movies,1.0,1,1,,-323,0,0
1.048,Vanguard,https://www.youtube.com/watch?v=srgll3UD9W8,VANGUARD Trailer (2020),FilmSelect Trailer,0.67,2,,,-18,0,0
,,,,,,,,,,,
1.049,Courageous,https://www.youtube.com/watch?v=8NxJ2564-eM,Courageous Movie Trailer,National Center for Fathering,0.67,1,,,-78,0,0
1.049,Courageous,https://www.youtube.com/watch?v=i9VT_NBIVfs,COURAGEOUS Movie Trailer,Courageous Legacy,0.67,2,1,,-205,0,0
1.049,Courageous,https://www.youtube.com/watch?v=QTR_rOQEPio,COURAGEOUS: Movie Trailer,Provident Films,0.67,3,,,-205,0,0
,,,,,,,,,,,
1.051,Playmobil: The Movie,https://www.youtube.com/watch?v=Tb-E-WUJl44,Playmobil: The Movie | Official Trailer [HD] | Now Playing in Theaters,STXfilms,1.0,1,1,,-136,0,0
1.051,Playmobil: The Movie,https://www.youtube.com/watch?v=VTnscgHqUwU,PLAYMOBIL: THE MOVIE | Official Trailer,Playmobil English,1.0,2,,,-234,0,0
1.051,Playmobil: The Movie,https://www.youtube.com/watch?v=xgyP9GG9Ecw,PLAYMOBIL: THE MOVIE - Official Trailer,StudiocanalUK,1.0,3,,,-234,0,0
1.051,Playmobil: The Movie,https://www.youtube.com/watch?v=K-C1ys02wlU,PLAYMOBIL: THE MOVIE - Official Teaser Trailer,StudiocanalUK,1.0,4,,,-358,0,0
1.051,Playmobil: The Movie,https://www.youtube.com/watch?v=xid2hrv3IW8,PLAYMOBIL: THE MOVIE Official Trailer (2019) Animated Movie HD,Zero Media,1.0,5,,,-358,0,0
1.051,Playmobil: The Movie,https://www.youtube.com/watch?v=-O-LEVNrkDs,PLAYMOBIL THE MOVIE Official Trailer (2019) Animation Movie HD,ONE Media,1.0,6,,,-358,0,0
1.051,Playmobil: The Movie,https://www.youtube.com/watch?v=qIVAV0jOsH8,Playmobil: The Movie Trailer #1 (2019) | Fandango Family,Rotten Tomatoes Family,0.8,7,,,-136,0,0
1.051,Playmobil: The Movie,https://www.youtube.com/watch?v=CkyqzrZeKb0,PLAYMOBIL: LA PELÍCULA - Trailer Oficial,Playmobil en Español,0.4,8,,,-233,0,0
,,,,,,,,,,,
