movie_name,video_url,video_title,channel,score,id,official_trailer,known_channels_used,official,teaser
Wreck-It Ralph,https://www.youtube.com/watch?v=JPSQOomMWro,Wreck-It Ralph Teaser Trailer,Walt Disney Animation Studios,0.75,2,1,1,,1
,,,,,,,,,
Rush Hour 3,https://www.youtube.com/watch?v=TNAVTGdKfis,Rush Hour 3 (2007) - Teaser,loveasianfilm,0.5,1,0,0,,
,,,,,,,,,
A Quiet Place,https://www.youtube.com/watch?v=WR7cc5t7tv8,A Quiet Place (2018) - Official Trailer - Paramount Pictures,Paramount Pictures,1.0,1,1,1,1,
A Quiet Place,https://www.youtube.com/watch?v=p9wE8dyzEJE,A Quiet Place (2018) - Official Teaser Trailer - Paramount Pictures,Paramount Pictures,1.0,2,1,1,,1
,,,,,,,,,
Taken 2,https://www.youtube.com/watch?v=U3T9PD5IGjI,Taken 2 | Official Trailer | 20th Century FOX,20th Century Studios,1.0,1,1,1,1,
,,,,,,,,,
How to Train Your Dragon 2,https://www.youtube.com/watch?v=wyZOaBxgYTo,How to Train Your Dragon 2 | Official Teaser [HD] | 20th Century FOX,20th Century Studios,0.86,1,1,1,,1
,,,,,,,,,
Alvin and the Chipmunks: The Squeakquel,https://www.youtube.com/watch?v=HwVzCtRvcyY,Alvin and the Chipmunks | The Squeakquel | Official Trailer HD,20th Century Studios UK,1.0,1,1,0,1,
Alvin and the Chipmunks: The Squeakquel,https://www.youtube.com/watch?v=ETSGst57TSE,Official Trailer Alvin and the Chipmunks 2 The Squeakquel HD,alvinello,1.0,2,1,0,,
Alvin and the Chipmunks: The Squeakquel,https://www.youtube.com/watch?v=3DiQY9nSpX4,Alvin And The Chipmunks 2 - Trailer [HD],GRIN,0.75,3,1,0,,
Alvin and the Chipmunks: The Squeakquel,https://www.youtube.com/watch?v=xXFWAU7Q0do,Alvin and the Chipmunks: The Squeakquel Official Trailer,MrMovienews,1.0,4,1,0,,
Alvin and the Chipmunks: The Squeakquel,https://www.youtube.com/watch?v=Mj0GPngMR64,Alvin and the Chipmunks The Squeakquel OFFICIAL TRAILER (HD),SlickGenius,1.0,5,1,0,,
,,,,,,,,,
Neighbors,https://www.youtube.com/watch?v=KrAf5ALLxGI,Neighbors - Trailer,Universal Pictures,0.67,1,0,1,1,
,,,,,,,,,
Hotel Transylvania 2,https://www.youtube.com/watch?v=T3nqmGgnJe8,HOTEL TRANSYLVANIA 2 - Official Trailer (HD),Sony Pictures Entertainment,1.0,1,1,1,1,
Hotel Transylvania 2,https://www.youtube.com/watch?v=OIx8OGeEh9c,HOTEL TRANSYLVANIA 2 - Official Teaser Trailer,Sony Pictures Entertainment,1.0,2,1,1,,1
Hotel Transylvania 2,https://www.youtube.com/watch?v=I7NR9MLK5W4,Hotel Transylvania 2 - International Trailer (Official),Sony Pictures Entertainment,1.0,3,1,1,,
,,,,,,,,,
The Fault in Our Stars,https://www.youtube.com/watch?v=9ItBvH5J6ss,The Fault In Our Stars | Official Trailer [HD] | 20th Century FOX,20th Century Studios,1.0,1,1,1,1,
The Fault in Our Stars,https://www.youtube.com/watch?v=C99rqP-lMjM,The Fault in Our Stars | Extended Trailer [HD] | 20th Century FOX,20th Century Studios,0.86,2,1,1,1,
The Fault in Our Stars,https://www.youtube.com/watch?v=BJl1ZPUMvhA,The Fault In Our Stars | Teaser [HD] | 20th Century FOX,20th Century Studios,0.71,3,0,1,,1
,,,,,,,,,
Tangled,https://www.youtube.com/watch?v=2f516ZLyC6U,Tangled: Trailer 1,Walt Disney Animation Studios,0.67,1,0,1,,
Tangled,https://www.youtube.com/watch?v=JYKpIr1lSG0,Tangled - Official Trailer 2,Walt Disney Studios,1.0,2,1,1,1,
Tangled,https://www.youtube.com/watch?v=wCxuxrLNrsw,Tangled: Trailer 1,Walt Disney Studios,0.67,3,0,1,1,
,,,,,,,,,
Halloween Kills,https://www.youtube.com/watch?v=hL6R3HmQfPc,Halloween Kills - Official Trailer,Universal Pictures,1.0,1,1,1,1,
Halloween Kills,https://www.youtube.com/watch?v=OUwVHX3242M,Halloween Kills - Final Trailer,Universal Pictures,0.75,2,1,1,1,
Halloween Kills,https://www.youtube.com/watch?v=TgWlruoQoLI,Halloween Kills - Next Halloween (In Theaters October 15 2021) (HD),Universal Pictures,0.5,3,0,1,,1
,,,,,,,,,
Godzilla: King of the Monsters,https://www.youtube.com/watch?v=wVDtmouV9kM,Godzilla: King of the Monsters - Official Trailer 1 - Now Playing In Theaters,Warner Bros. Pictures,1.0,1,1,1,1,
Godzilla: King of the Monsters,https://www.youtube.com/watch?v=QFxN2oDKk0E,Godzilla: King of the Monsters - Final Trailer - Now Playing In Theaters,Warner Bros. Pictures,0.86,2,1,1,1,
Godzilla: King of the Monsters,https://www.youtube.com/watch?v=KDnKuFtdc7A,Godzilla: King of the Monsters - Official Trailer 2 - Now Playing In Theaters,Warner Bros. Pictures,1.0,3,1,1,1,
Godzilla: King of the Monsters,https://www.youtube.com/watch?v=JC-DOCbdbmw,Godzilla: King of the Monsters - Knock You Out - Exclusive Final Look,Warner Bros. Pictures,0.71,4,0,1,1,
,,,,,,,,,
Interstellar,https://www.youtube.com/watch?v=2LqzF5WauAw,Interstellar Movie - Official Trailer,Interstellar Movie,1.0,1,1,0,1,
Interstellar,https://www.youtube.com/watch?v=8kooIgKESYE,Interstellar theme song - video,K Peti,0.33,2,0,0,,
Interstellar,https://www.youtube.com/watch?v=UoSSbmD9vqc,Interstellar - Tráiler final en español HD,Warner Bros. Pictures España,0.67,3,0,0,,
Interstellar,https://www.youtube.com/watch?v=0vxOhd4qlnA,Interstellar Movie - Official Trailer 3,Interstellar Movie,1.0,4,1,0,1,
Interstellar,https://www.youtube.com/watch?v=OA3Txp94pjs,Interstellar 4K HDR IMAX | Into The Black Hole - Gargantua 1/2,Apex Clips,0.33,5,0,0,,
Interstellar,https://www.youtube.com/watch?v=Hd45707pEDI,Interstellar (2014) Official Trailer [HD],Roadshow Films,1.0,6,1,0,,
Interstellar,https://www.youtube.com/watch?v=FByEFOAQeU0,Exklusiv: INTERSTELLAR Extended Trailer 2 Deutsch German | 2014 Movie [HD],KinoCheck,0.67,7,0,0,,
,,,,,,,,,
A Quiet Place Part II,https://www.youtube.com/watch?v=BpdDN9d9Jio,A Quiet Place Part II (2021) - Final Trailer - Paramount Pictures,Paramount Pictures,0.83,1,1,1,1,
,,,,,,,,,
Kung Fu Panda 2,https://www.youtube.com/watch?v=FQ63rqSRrEI,Kung Fu Panda 2 | Official Trailer,Kung Fu Panda,1.0,1,1,0,1,
Kung Fu Panda 2,https://www.youtube.com/watch?v=TIA6KNfpRqs,Kung Fu Panda 2 | Official Teaser Trailer,Kung Fu Panda,1.0,2,1,0,,1
Kung Fu Panda 2,https://www.youtube.com/watch?v=YCBxlwmUhmQ,Kung Fu Panda 2 - Trailer 2 Español Latino ~ HD,XDP1026DX,0.8,3,1,0,,
Kung Fu Panda 2,https://www.youtube.com/watch?v=pvgYQkYnyD8,Kung Fu Panda 2 - Trailer Español Latino - FULL HD,5max1HD,0.8,4,1,0,,
Kung Fu Panda 2,https://www.youtube.com/watch?v=8peL_dRpvQA,Kung Fu Panda 2 - 2011 - Exclusive Jack Black Trailer #2,DoomedMovies,0.8,5,1,0,,
,,,,,,,,,
The Secret Life of Pets 2,https://www.youtube.com/watch?v=mYocfuqu2A8,The Secret Life Of Pets 2 | Official Trailer [HD] | Illumination,Illumination,1.0,1,1,1,1,
The Secret Life of Pets 2,https://www.youtube.com/watch?v=EUZpVWepAQw,The Secret Life Of Pets 2 | The Final Trailer [HD] | Illumination,Illumination,0.86,2,1,1,1,
The Secret Life of Pets 2,https://www.youtube.com/watch?v=rLIHj45S1LU,The Secret Life Of Pets 2 | The Chloe Trailer [HD] | Illumination,Illumination,0.86,3,1,1,,
The Secret Life of Pets 2,https://www.youtube.com/watch?v=pKLGUuJftl0,The Secret Life Of Pets 2 | The Max Trailer [HD] | Illumination,Illumination,0.86,4,1,1,,
The Secret Life of Pets 2,https://www.youtube.com/watch?v=i-80SGWfEjM,The Secret Life Of Pets | Official Teaser Trailer (HD) | Illumination,Illumination,1.0,5,1,1,,1
The Secret Life of Pets 2,https://www.youtube.com/watch?v=QzEgMqulgFk,The Secret Life Of Pets 2 | It’s Gonna Be a Lovely Day (Lyric Video) | Illumination,Illumination,0.71,6,0,1,,
The Secret Life of Pets 2,https://www.youtube.com/watch?v=UZJVc_JTI_w,The Secret Life Of Pets | Trailer #2 (HD) | Illumination,Illumination,0.86,7,1,1,1,
,,,,,,,,,
Ice Age: Continental Drift,https://www.youtube.com/watch?v=hzixp8s4pyg,Ice Age 4 : Continental Drift | Official Trailer HD,20th Century Studios UK,1.0,1,1,0,,
Ice Age: Continental Drift,https://www.youtube.com/watch?v=WR6S5vze8gg,Ice Age: Continental Drift | Official Trailer 2 | Fox Family Entertainment,Fox Family Entertainment,1.0,2,1,0,1,
Ice Age: Continental Drift,https://www.youtube.com/watch?v=zocutif0cQY,Ice Age: Continental Drift | Ice Age 4: Scrat Continental Crack Up HD | Fox Family Entertainment,Fox Family Entertainment,0.67,3,0,0,,
Ice Age: Continental Drift,https://www.youtube.com/watch?v=KRS3Rv4Q2GI,Ice Age: Continental Drift - International Trailer,officialiceage,0.83,4,1,0,,
Ice Age: Continental Drift,https://www.youtube.com/watch?v=676f6baOgWY,Ice Age: Continental Drift Official Trailer | HD - English,ESMTrailersHD,1.0,5,1,0,,
Ice Age: Continental Drift,https://www.youtube.com/watch?v=9edlC2lMDIQ,Ice Age: Continental Drift | Official Trailer | Fox Family Entertainment,Fox Family Entertainment,1.0,6,1,0,1,
,,,,,,,,,
Fifty Shades Darker,https://www.youtube.com/watch?v=n6BVyk7hty8,Fifty Shades Darker - Official Trailer (HD),Fifty Shades,1.0,1,1,1,1,
Fifty Shades Darker,https://www.youtube.com/watch?v=TUnylyz5mqQ,Fifty Shades Darker - Official Trailer 2 (HD),Fifty Shades,1.0,2,1,1,1,
,,,,,,,,,
Trolls,https://www.youtube.com/watch?v=xyjm5VQ11TQ,TROLLS | Official Trailer #1,Peacock Kids,1.0,1,1,0,,
Trolls,https://www.youtube.com/watch?v=4rdMgJJ2exQ,DreamWorks' TROLLS | Official HD Trailer #1 | 2016,20th Century Studios UK,1.0,2,1,0,1,
Trolls,https://www.youtube.com/watch?v=WgOv6RxbfKw,TROLLS | Official Trailer #2,Peacock Kids,1.0,3,1,0,,
,,,,,,,,,
Angels & Demons,https://www.youtube.com/watch?v=zzjv-GUEDfg,Watch the new Angels and Demons trailer! In Theaters 5/15/09,Sony Pictures Entertainment,0.75,1,1,1,,
Angels & Demons,https://www.youtube.com/watch?v=ekfTP1UQG1o,ANGELS & DEMONS - In Theaters 5/15/09,Sony Pictures Entertainment,0.5,2,0,1,1,
,,,,,,,,,
Dumbo,https://www.youtube.com/watch?v=7NiYVoqBt-8,Dumbo Official Trailer,Walt Disney Studios,1.0,1,1,1,1,
Dumbo,https://www.youtube.com/watch?v=-QPdRfqTnt4,Dumbo Official Teaser Trailer,Walt Disney Studios,1.0,2,1,1,,1
,,,,,,,,,
Mad Max: Fury Road,https://www.youtube.com/watch?v=hEJnMQG9ev8,Mad Max: Fury Road - Official Main Trailer [HD],Warner Bros. Pictures,1.0,1,1,1,1,
Mad Max: Fury Road,https://www.youtube.com/watch?v=YWNWi-ZWL3c,Mad Max: Fury Road - Official Theatrical Teaser Trailer [HD],Warner Bros. Pictures,1.0,2,1,1,,1
Mad Max: Fury Road,https://www.youtube.com/watch?v=akX3Is3qBpw,Mad Max: Fury Road - Comic-Con First Look [HD],Warner Bros. Pictures,0.67,3,0,1,,
,,,,,,,,,
Megamind,https://www.youtube.com/watch?v=bixkC-ZrH34,"DreamWorks Animation's ""Megamind"" - Trailer",Peacock Kids,0.67,1,0,0,,
Megamind,https://www.youtube.com/watch?v=AFJEw4hB7i4,Megamind Trailer from Comic-Con '10,Peacock Kids,0.67,2,0,0,,
Megamind,https://www.youtube.com/watch?v=ycG9DxPYCR0,Megamind Official Trailer!,isthemoviegood,1.0,3,1,0,,
Megamind,https://www.youtube.com/watch?v=Xu42-p6_5RE,"DreamWorks Animation's ""Megamind"" Final Trailer",Peacock Kids,0.67,4,0,0,,
Megamind,https://www.youtube.com/watch?v=Wtf2vk0BCsc,"DreamWorks Animation's ""Megamind"" - Teaser Trailer",Peacock Kids,0.67,5,0,0,,
,,,,,,,,,
The Meg,https://www.youtube.com/watch?v=bsLk0NPRFAc,THE MEG - Official Trailer #1 [HD],Warner Bros. Pictures,1.0,1,1,1,1,
,,,,,,,,,
300: Rise of an Empire,https://www.youtube.com/watch?v=2zqy21Z29ps,300: Rise of an Empire - Official Trailer 1 [HD],Warner Bros. Pictures,1.0,1,1,1,1,
300: Rise of an Empire,https://www.youtube.com/watch?v=jGEERBDelH8,300: Rise of an Empire - Official Trailer 2 [HD],Warner Bros. Pictures,1.0,2,1,1,1,
300: Rise of an Empire,https://www.youtube.com/watch?v=G3Rzy7YqUVU,300: Rise of an Empire - Official Trailer 3 [HD],Warner Bros. Pictures,1.0,3,1,1,1,
,,,,,,,,,
The Hangover,https://www.youtube.com/watch?v=vhFVZsk3XEs,The Hangover - Official Trailer,hangover,1.0,1,1,0,,
,,,,,,,,,
Ghostbusters,https://www.youtube.com/watch?v=w3ugHP-yZXw,GHOSTBUSTERS - Official Trailer (HD),Sony Pictures Entertainment,1.0,1,1,1,1,
,,,,,,,,,
Ghost Rider,None,None,None,None,None,None,None,,
,,,,,,,,,
Horton Hears a Who!,https://www.youtube.com/watch?v=dWP4kAhMmHg,Horton Hears a Who! trailer,SnPEntertainment,0.8,1,1,0,,
,,,,,,,,,
National Treasure: Book of Secrets,https://www.youtube.com/watch?v=VKGA2ivQcLg,National Treasure: Book of Secrets (trailer),WamBamFam,0.86,1,1,0,,
,,,,,,,,,
The Peanuts Movie,https://www.youtube.com/watch?v=T_X8yvpZg6E,The Peanuts Movie | Official Trailer 2 [HD] | 20th Century FOX,20th Century Studios,1.0,1,1,1,1,
,,,,,,,,,
Transformers: The Last Knight,https://www.youtube.com/watch?v=6Vtf0MszgP8,Transformers: The Last Knight – Trailer (2017) Official – Paramount Pictures,Transformers,1.0,1,1,1,1,
Transformers: The Last Knight,https://www.youtube.com/watch?v=v-4rYf0x-F4,Transformers: The Last Knight - Teaser Trailer (2017) Official - Paramount Pictures,Transformers,1.0,2,1,1,,1
,,,,,,,,,
Tron: Legacy,https://www.youtube.com/watch?v=L9szn1QQfas,TRON: LEGACY Official Trailer,Walt Disney Studios,1.0,1,1,1,1,
Tron: Legacy,https://www.youtube.com/watch?v=d4RiUy23e9s,TRON: LEGACY Official Trailer # 3,Walt Disney Studios,1.0,2,1,1,1,
Tron: Legacy,https://www.youtube.com/watch?v=1Ay_H0p2YDk,TRON: LEGACY Official Trailer # 2,Walt Disney Studios,1.0,3,1,1,1,
Tron: Legacy,https://www.youtube.com/watch?v=e1dHhktFLPs,Tron Legacy Trailer,Walt Disney Studios,0.75,4,1,1,1,
,,,,,,,,,
Nope,https://www.youtube.com/watch?v=In8fuzj3gck,NOPE | Official Trailer,Universal Pictures,1.0,1,1,1,1,
Nope,https://www.youtube.com/watch?v=HUgmq_8PlRY,NOPE | Final Trailer,Universal Pictures,0.67,2,0,1,1,
,,,,,,,,,
Noah,https://www.youtube.com/watch?v=tRg0Ms4lMII,NOAH - Official Trailer - International English,Paramount Pictures International,1.0,1,1,1,,
Noah,https://www.youtube.com/watch?v=UAfJulXFYlc,Noah Movie Official Trailer,Paramount Pictures,1.0,2,1,1,1,
,,,,,,,,,
How to Train Your Dragon,https://www.youtube.com/watch?v=GfBHLVtbG6U,How to Train Your Dragon Official Trailer [HD],GavsTrailers,1.0,1,1,0,,
How to Train Your Dragon,https://www.youtube.com/watch?v=E9UEUybBPqE,How To Train Your Dragon Teaser Trailer - Official,animwizard,1.0,2,1,0,,
How to Train Your Dragon,https://www.youtube.com/watch?v=1huZhKwhIQc,HOW TO TRAIN YOUR DRAGON - Final Theatrical Trailer,Peacock Kids,0.86,3,1,0,,
,,,,,,,,,
Hotel Transylvania 3: Summer Vacation,https://www.youtube.com/watch?v=Ku52zNnft8k,HOTEL TRANSYLVANIA 3: SUMMER VACATION - Official Trailer (HD),Sony Pictures Entertainment,1.0,1,1,1,1,
Hotel Transylvania 3: Summer Vacation,https://www.youtube.com/watch?v=d5exSS74Lh0,HOTEL TRANSYLVANIA 3: SUMMER VACATION - Official Teaser (HD),Sony Pictures Entertainment,0.83,2,1,1,,1
,,,,,,,,,
Uncharted,https://www.youtube.com/watch?v=eHp3MbsCbMg,UNCHARTED - Official Trailer (HD),Sony Pictures Entertainment,1.0,1,1,1,1,
Uncharted,https://www.youtube.com/watch?v=4wCH1K-ckZw,UNCHARTED - Official Trailer 2 (HD),Sony Pictures Entertainment,1.0,2,1,1,1,
Uncharted,https://www.youtube.com/watch?v=l-LD16Yzi2c,UNCHARTED - Final Trailer (HD),Sony Pictures Entertainment,0.67,3,0,1,1,
,,,,,,,,,
American Gangster,https://www.youtube.com/watch?v=yXceJA-eoJg,American Gangster Trailer (High Quality),TrailersChannel,0.75,1,1,0,,
,,,,,,,,,
The Croods,https://www.youtube.com/watch?v=EHGljhKT16I,The Croods | Official Trailer 2 [HD] | 20th Century FOX,20th Century Studios,1.0,1,1,1,1,
The Croods,https://www.youtube.com/watch?v=PoLirp2KW-w,The Croods | Official Trailer 1 | 20th Century FOX,20th Century Studios,1.0,2,1,1,1,
,,,,,,,,,
Lucy,https://www.youtube.com/watch?v=bN7ksFEVO9U,Lucy - Trailer (Official - HD),Universal Pictures,1.0,1,1,1,1,
,,,,,,,,,
Ghostbusters: Afterlife,https://www.youtube.com/watch?v=ahZFCF--uRY,GHOSTBUSTERS: AFTERLIFE - Official Trailer (HD),Sony Pictures Entertainment,1.0,1,1,1,1,
,,,,,,,,,
The Hangover Part III,https://www.youtube.com/watch?v=96TelFMZwHc,The Hangover Part III - Official Trailer [HD],Warner Bros. Pictures,1.0,1,1,1,1,
The Hangover Part III,https://www.youtube.com/watch?v=NKE-RXR_XIs,The Hangover Part III - Official Teaser Trailer [HD],Warner Bros. Pictures,1.0,2,1,1,,1
The Hangover Part III,https://www.youtube.com/watch?v=_LBLPXOi184,The Hangover Part III - Official Trailer [HD],Legendary,1.0,3,1,1,,
The Hangover Part III,https://www.youtube.com/watch?v=LmkhVXQ1NrE,The Hangover Part III - Official Teaser [HD],Legendary,0.83,4,1,1,,
,,,,,,,,,
Ice Age: Dawn of the Dinosaurs,https://www.youtube.com/watch?v=Y_nSwh2WjAM,Ice Age: Dawn of the Dinosaurs | Official Trailer | Fox Family Entertainment,Fox Family Entertainment,1.0,1,1,0,1,
Ice Age: Dawn of the Dinosaurs,https://www.youtube.com/watch?v=thuW0qbLjNE,Ice Age: Dawn of the Dinosaurs | Teaser Trailer | Fox Family Entertainment,Fox Family Entertainment,0.88,2,1,0,,1
Ice Age: Dawn of the Dinosaurs,https://www.youtube.com/watch?v=4FihSyAikRY,Ice Age: Dawn of the Dinosaurs | ICE AGE 3D | Trailer | Fox Family Entertainment,Fox Family Entertainment,0.88,3,1,0,1,
Ice Age: Dawn of the Dinosaurs,https://www.youtube.com/watch?v=0O0JSOoTMDQ,[HD] Ice Age 3 - Dawn Of The Dinosaurs - Official Trailer,OfficialTrailersLTD,1.0,4,1,0,,
,,,,,,,,,
Terminator Salvation,https://www.youtube.com/watch?v=VYc3vOmof_8,Terminator 4 Salvation teaser trailer 2009 official,Glenn Thomas,1.0,1,1,0,,
Terminator Salvation,https://www.youtube.com/watch?v=w-mrPcMlK8M,Terminator Salvation - Nuovo Trailer Ufficiale in alta qualità (ITA),Sony Pictures Italia,0.75,2,1,0,,
Terminator Salvation,https://www.youtube.com/watch?v=Sv6SM0w0B5A,Terminator Salvation full UK trailer,Sony Pictures Releasing UK,0.75,3,1,0,,
,,,,,,,,,
A Star Is Born,https://www.youtube.com/watch?v=nSbzyEJ8X9E,A STAR IS BORN - Official Trailer 1,Warner Bros. Pictures,1.0,1,1,1,1,
,,,,,,,,,
Happy Feet,None,None,None,None,None,None,None,,
,,,,,,,,,
The Conjuring,https://www.youtube.com/watch?v=k10ETZ41q5o,The Conjuring - Official Main Trailer [HD],Warner Bros. Pictures,1.0,1,1,1,1,
The Conjuring,https://www.youtube.com/watch?v=WFDXlIKPHFo,The Conjuring - Official Trailer 3 [HD],Warner Bros. Pictures,1.0,2,1,1,1,
The Conjuring,https://www.youtube.com/watch?v=Gb-jRz7HWqs,The Conjuring - Official Teaser Trailer [HD],Warner Bros. Pictures,1.0,3,1,1,,1
,,,,,,,,,
Ready Player One,https://www.youtube.com/watch?v=cSp1dM2Vj48,READY PLAYER ONE - Official Trailer 1 [HD],Warner Bros. Pictures,1.0,1,1,1,1,
Ready Player One,https://www.youtube.com/watch?v=rjLVCpE3kuw,READY PLAYER ONE - Dreamer Trailer [HD],Warner Bros. Pictures,0.8,2,1,1,1,
Ready Player One,https://www.youtube.com/watch?v=dtwpjnuaVTE,Ready Player One - SDCC Teaser [HD],Warner Bros. Pictures,0.6,3,0,1,,1
,,,,,,,,,
Hotel Transylvania,https://www.youtube.com/watch?v=q4RK3jY7AVk,HOTEL TRANSYLVANIA (3D) - Official Trailer - In Theaters 9/28,Sony Pictures Entertainment,1.0,1,1,1,1,
Hotel Transylvania,https://www.youtube.com/watch?v=Wv6dx0qKBjI,HOTEL TRANSYLVANIA (3D) - Official Trailer - In Theaters 9/28,Sony Pictures Entertainment,1.0,2,1,1,,
,,,,,,,,,
High School Musical 3: Senior Year,https://www.youtube.com/watch?v=cHHkojo7LXg,High School Musical 3 : Senior Year - Official Trailer (HQ),VanessaAneeHudgens,1.0,1,1,0,,
High School Musical 3: Senior Year,https://www.youtube.com/watch?v=bEQXcbqvbT0,High School Musical 3 Trailer - Official,Ashley Tisdale,0.71,2,0,0,,
High School Musical 3: Senior Year,https://www.youtube.com/watch?v=jzoS_0G4BFo,High School Musical 3: Senior Year -Trailer A,Disney Norge,0.86,3,1,0,,
,,,,,,,,,
Fantastic Beasts: The Secrets of Dumbledore,https://www.youtube.com/watch?v=Y9dr2zw-TXQ,Fantastic Beasts: The Secrets of Dumbledore – Official Trailer,Warner Bros. Pictures,1.0,1,1,1,1,
Fantastic Beasts: The Secrets of Dumbledore,https://www.youtube.com/watch?v=DaM_wL1ZOM4,Fantastic Beasts: The Secrets of Dumbledore – Official Trailer 2,Warner Bros. Pictures,1.0,2,1,1,1,
Fantastic Beasts: The Secrets of Dumbledore,https://www.youtube.com/watch?v=55FSKz9ZCB4,Fantastic Beasts: The Secrets of Dumbledore – Official Trailer Monday,Warner Bros. Pictures,1.0,3,1,1,1,
Fantastic Beasts: The Secrets of Dumbledore,https://www.youtube.com/watch?v=Fo6TfHkLW6Y,Fantastic Beasts: The Secrets of Dumbledore – Final Trailer,Warner Bros. Pictures,0.88,4,1,1,1,
,,,,,,,,,
Ride Along,https://www.youtube.com/watch?v=_bAYXVXoloI,Ride Along - Teaser Trailer,Universal Pictures,0.75,1,1,1,1,
,,,,,,,,,
Ocean's Eight,https://www.youtube.com/watch?v=MFWF9dU5Zc0,OCEAN'S 8 - Official 1st Trailer,Warner Bros. Pictures,0.75,1,1,1,1,
Ocean's Eight,https://www.youtube.com/watch?v=n5LoVcVsiSQ,OCEAN'S 8 - Official Main Trailer,Warner Bros. Pictures,0.75,2,1,1,1,
,,,,,,,,,
Madea Goes to Jail,https://www.youtube.com/watch?v=K5qXq4M2Uv0,Madea Goes to Jail Trailer,Lionsgate Movies,0.83,1,1,1,1,
,,,,,,,,,
The Vow,https://www.youtube.com/watch?v=PcL24s-S6ns,THE VOW - Official Trailer - In Theaters Valentine's Day 2012,Sony Pictures Entertainment,1.0,1,1,1,1,
The Vow,https://www.youtube.com/watch?v=GEA_PbJQCLE,The Vow - Official Trailer - In Theaters Valentine's Day 2012,Sony Pictures Entertainment,1.0,2,1,1,1,
,,,,,,,,,
Kung Fu Panda 3,https://www.youtube.com/watch?v=10r9ozshGVE,Kung Fu Panda 3 | Official Trailer #1,Kung Fu Panda,1.0,1,1,0,1,
Kung Fu Panda 3,https://www.youtube.com/watch?v=fGPPfZIvtCw,Kung Fu Panda 3 | Official Trailer #2,Kung Fu Panda,1.0,2,1,0,1,
Kung Fu Panda 3,https://www.youtube.com/watch?v=yqN7nHM1YTA,Kung Fu Panda 3 | Official Trailer #3,Kung Fu Panda,1.0,3,1,0,1,
Kung Fu Panda 3,https://www.youtube.com/watch?v=ms0oPW5zZQs,Kung Fu Panda 3 Trailer #3 Reaction by Jaby Koay & Uasakura!,jaby koay,0.8,4,1,0,,
